,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,Season
33,Antonín Barák,cz CZE,MF,Udinese,22,1994,34,31,"2,713",30.1,7,3,7,0,0,5,0,0.23,0.10,0.33,0.23,0.33,3.5,3.5,3.0,6.5,0.12,0.10,0.22,0.12,0.22,Matches,2017-2018
34,Andrea Barberis,it ITA,MF,Crotone,23,1993,38,34,"3,029",33.7,2,1,2,0,0,1,0,0.06,0.03,0.09,0.06,0.09,1.5,1.5,2.1,3.6,0.05,0.06,0.11,0.05,0.11,Matches,2017-2018
35,Nicolò Barella,it ITA,MF,Cagliari,20,1997,34,34,"2,955",32.8,6,2,3,3,3,14,2,0.18,0.06,0.24,0.09,0.15,3.3,1.1,2.2,3.3,0.10,0.07,0.17,0.03,0.10,Matches,2017-2018
36,Antonio Barreca,it ITA,"DF,MF",Torino,22,1995,9,3,468,5.2,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.07,0.07,0.00,0.07,Matches,2017-2018
37,Édgar Barreto,py PAR,MF,Sampdoria,33,1984,28,24,"1,965",21.8,1,2,1,0,0,5,2,0.05,0.09,0.14,0.05,0.14,1.3,1.3,2.0,3.3,0.06,0.09,0.15,0.06,0.15,Matches,2017-2018
38,Musa Barrow,gm GAM,"FW,MF",Atalanta,18,1998,12,5,443,4.9,3,1,3,0,0,0,0,0.61,0.20,0.81,0.61,0.81,3.0,3.0,1.1,4.1,0.60,0.22,0.83,0.60,0.83,Matches,2017-2018
39,Andrea Barzagli,it ITA,DF,Juventus,36,1981,25,14,"1,447",16.1,0,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,0.0,0.0,0.4,0.4,0.00,0.02,0.03,0.00,0.03,Matches,2017-2018
40,Daniele Baselli,it ITA,MF,Torino,25,1992,32,30,"2,521",28.0,4,0,4,0,0,13,2,0.14,0.00,0.14,0.14,0.14,3.7,3.7,1.9,5.6,0.13,0.07,0.20,0.13,0.20,Matches,2017-2018
41,Dušan Basta,rs SRB,"DF,MF",Lazio,32,1984,11,9,775,8.6,0,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,0.6,0.6,0.4,1.0,0.07,0.04,0.11,0.07,0.11,Matches,2017-2018
42,Gil Bastião Dias,pt POR,"FW,MF",Fiorentina,20,1996,27,9,"1,190",13.2,2,3,2,0,0,1,0,0.15,0.23,0.38,0.15,0.38,2.8,2.8,1.1,3.9,0.21,0.09,0.30,0.21,0.30,Matches,2017-2018
43,Samuel Bastien,cd COD,"MF,FW",Chievo,20,1996,21,15,"1,355",15.1,1,0,1,0,0,3,2,0.07,0.00,0.07,0.07,0.07,0.7,0.7,0.3,1.0,0.05,0.02,0.07,0.05,0.07,Matches,2017-2018
44,Alessandro Bastoni,it ITA,DF,Atalanta,18,1999,4,0,91,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.04,0.15,0.19,0.04,0.19,Matches,2017-2018
45,Bastos,ao ANG,DF,Lazio,26,1991,21,16,"1,407",15.6,4,0,4,0,0,4,0,0.26,0.00,0.26,0.26,0.26,2.9,2.9,0.1,3.1,0.19,0.01,0.20,0.19,0.20,Matches,2017-2018
46,Enrico Bearzotti,it ITA,"DF,FW",Hellas Verona,20,1996,6,4,410,4.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches,2017-2018
47,Valon Behrami,ch SUI,MF,Udinese,32,1985,20,18,"1,398",15.5,1,0,1,0,0,5,0,0.06,0.00,0.06,0.06,0.06,0.6,0.6,0.2,0.8,0.04,0.02,0.05,0.04,0.05,Matches,2017-2018
48,Vid Belec,si SVN,GK,Sampdoria,27,1990,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
49,Vid Belec,si SVN,GK,Benevento,27,1990,13,13,"1,113",12.4,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
50,Andrea Belotti,it ITA,FW,Torino,23,1993,32,29,"2,683",29.8,10,5,10,0,2,2,0,0.34,0.17,0.50,0.34,0.50,11.3,9.8,4.7,14.6,0.38,0.16,0.54,0.33,0.49,Matches,2017-2018
52,Ahmad Benali,ly LBY,MF,Crotone,25,1992,10,10,811,9.0,1,1,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22,1.1,1.1,0.2,1.3,0.13,0.02,0.15,0.13,0.15,Matches,2017-2018
53,Marco Benassi,it ITA,"MF,FW",Fiorentina,22,1994,35,35,"2,782",30.9,5,3,5,0,0,6,0,0.16,0.10,0.26,0.16,0.26,4.9,4.9,3.2,8.1,0.16,0.10,0.26,0.16,0.26,Matches,2017-2018
54,Medhi Benatia,ma MAR,DF,Juventus,30,1987,20,19,"1,755",19.5,2,0,2,0,0,8,0,0.10,0.00,0.10,0.10,0.10,2.5,2.5,0.0,2.5,0.13,0.00,0.13,0.13,0.13,Matches,2017-2018
55,Rodrigo Bentancur,uy URU,MF,Juventus,20,1997,20,5,581,6.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.7,0.03,0.07,0.10,0.03,0.10,Matches,2017-2018
56,Domenico Berardi,it ITA,FW,Sassuolo,22,1994,31,29,"2,296",25.5,4,2,2,2,4,8,1,0.16,0.08,0.24,0.08,0.16,8.9,5.9,5.2,11.1,0.35,0.20,0.55,0.23,0.44,Matches,2017-2018
57,Álex Berenguer,es ESP,FW,Torino,22,1995,22,11,"1,043",11.6,1,3,1,0,0,1,0,0.09,0.26,0.35,0.09,0.35,1.2,1.2,1.8,3.0,0.10,0.16,0.26,0.10,0.26,Matches,2017-2018
58,Bartosz Bereszyński,pl POL,DF,Sampdoria,25,1992,31,28,"2,480",27.6,0,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,0.2,0.2,0.7,0.9,0.01,0.03,0.03,0.01,0.03,Matches,2017-2018
59,Etrit Berisha,al ALB,GK,Atalanta,28,1989,31,31,"2,790",31.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
60,Federico Bernardeschi,it ITA,"FW,MF",Juventus,23,1994,22,7,847,9.4,4,3,4,0,0,4,0,0.43,0.32,0.74,0.43,0.74,3.0,3.0,2.0,5.1,0.33,0.22,0.55,0.33,0.55,Matches,2017-2018
61,Andrea Bertolacci,it ITA,MF,Genoa,26,1991,33,33,"2,895",32.2,1,0,1,0,0,7,1,0.03,0.00,0.03,0.03,0.03,1.1,1.1,2.0,3.1,0.03,0.06,0.10,0.03,0.10,Matches,2017-2018
62,Daniel Bessa,it ITA,MF,Genoa,24,1993,11,6,438,4.9,2,0,2,0,0,0,0,0.41,0.00,0.41,0.41,0.41,1.2,1.2,0.8,1.9,0.24,0.16,0.40,0.24,0.40,Matches,2017-2018
63,Daniel Bessa,it ITA,"MF,FW",Hellas Verona,24,1993,17,15,"1,389",15.4,1,1,1,0,0,5,0,0.06,0.06,0.13,0.06,0.13,0.9,0.9,1.3,2.2,0.06,0.08,0.14,0.06,0.14,Matches,2017-2018
64,Matteo Bianchetti,it ITA,DF,Hellas Verona,24,1993,2,1,124,1.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
65,Lucas Biglia,ar ARG,MF,Milan,31,1986,28,24,"2,039",22.7,1,0,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,0.8,0.8,0.7,1.5,0.03,0.03,0.07,0.03,0.07,Matches,2017-2018
66,Jean-Claude Billong,cm CMR,DF,Benevento,23,1993,5,3,294,3.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
67,Davide Biondini,it ITA,"MF,FW",Sassuolo,34,1983,7,2,206,2.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.09,0.09,0.00,0.09,Matches,2017-2018
68,Cristiano Biraghi,it ITA,DF,Fiorentina,24,1992,34,34,"2,980",33.1,1,4,1,0,0,7,0,0.03,0.12,0.15,0.03,0.15,1.8,1.8,5.1,6.9,0.05,0.16,0.21,0.05,0.21,Matches,2017-2018
69,Davide Biraschi,it ITA,DF,Genoa,23,1994,23,20,"1,796",20.0,0,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,0.6,0.6,0.4,1.1,0.03,0.02,0.05,0.03,0.05,Matches,2017-2018
70,Valter Birsa,si SVN,"MF,FW",Chievo,30,1986,35,29,"2,504",27.8,3,6,3,0,0,3,0,0.11,0.22,0.32,0.11,0.32,2.7,2.7,5.2,7.9,0.10,0.19,0.28,0.10,0.28,Matches,2017-2018
71,Albano Bizzarri,ar ARG,GK,Udinese,39,1977,32,32,"2,880",32.0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
72,Deian Boldor,ro ROU,DF,Hellas Verona,22,1995,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches,2017-2018
73,Giacomo Bonaventura,it ITA,MF,Milan,27,1989,33,30,"2,541",28.2,8,2,8,0,0,3,0,0.28,0.07,0.35,0.28,0.35,5.3,5.3,3.2,8.5,0.19,0.11,0.30,0.19,0.30,Matches,2017-2018
74,Federico Bonazzoli,it ITA,FW,SPAL,20,1997,11,2,176,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.25,0.00,0.25,0.25,0.25,Matches,2017-2018
75,Federico Bonazzoli,it ITA,FW,Sampdoria,20,1997,1,0,28,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.15,0.00,0.15,0.15,0.15,Matches,2017-2018
76,Kevin Bonifazi,it ITA,"DF,FW",Torino,21,1996,6,4,408,4.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches,2017-2018
78,Leonardo Bonucci,it ITA,DF,Milan,30,1987,35,35,"3,085",34.3,2,1,2,0,0,5,1,0.06,0.03,0.09,0.06,0.09,2.7,2.7,0.4,3.0,0.08,0.01,0.09,0.08,0.09,Matches,2017-2018
79,Fabio Borini,it ITA,"FW,DF",Milan,26,1991,29,19,"1,610",17.9,2,3,2,0,0,5,0,0.11,0.17,0.28,0.11,0.28,2.1,2.1,1.1,3.1,0.11,0.06,0.17,0.11,0.17,Matches,2017-2018
80,Marco Borriello,it ITA,FW,SPAL,35,1982,15,9,773,8.6,1,0,1,0,0,6,0,0.12,0.00,0.12,0.12,0.12,1.2,1.2,0.8,2.0,0.13,0.10,0.23,0.13,0.23,Matches,2017-2018
81,Lucas Boyé,ar ARG,"FW,MF",Torino,21,1996,11,0,155,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.21,0.21,0.00,0.21,Matches,2017-2018
82,Enrico Brignola,it ITA,"FW,MF",Benevento,18,1999,18,16,"1,347",15.0,3,2,3,0,0,5,0,0.20,0.13,0.33,0.20,0.33,2.8,2.8,1.6,4.5,0.19,0.11,0.30,0.19,0.30,Matches,2017-2018
83,Alberto Brignoli,it ITA,GK,Benevento,25,1991,13,11,"1,126",12.5,1,0,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches,2017-2018
84,Petar Brlek,hr CRO,MF,Genoa,23,1994,5,3,232,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.06,0.06,0.12,0.06,0.12,Matches,2017-2018
85,Marcelo Brozović,hr CRO,MF,Inter,24,1992,31,21,"1,926",21.4,4,8,4,0,0,9,0,0.19,0.37,0.56,0.19,0.56,2.4,2.4,4.8,7.2,0.11,0.22,0.34,0.11,0.34,Matches,2017-2018
86,Marcel Büchel,li LIE,MF,Hellas Verona,26,1991,23,20,"1,696",18.8,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.01,0.01,0.03,0.01,0.03,Matches,2017-2018
87,Ante Budimir,hr CRO,FW,Crotone,26,1991,22,17,"1,588",17.6,6,0,6,0,0,8,0,0.34,0.00,0.34,0.34,0.34,5.8,5.8,1.7,7.5,0.33,0.10,0.42,0.33,0.42,Matches,2017-2018
88,Gianluigi Buffon,it ITA,GK,Juventus,39,1978,21,21,"1,862",20.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
89,Alessandro Buongiorno,it ITA,DF,Torino,18,1999,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
90,Nicolás Burdisso,ar ARG,DF,Torino,36,1981,24,23,"2,069",23.0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.4,1.4,0.05,0.02,0.06,0.05,0.06,Matches,2017-2018
91,Leandro Cabrera,uy URU,DF,Crotone,26,1991,5,4,365,4.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.05,0.03,0.08,0.05,0.08,Matches,2017-2018
92,Fabrizio Cacciatore,it ITA,DF,Chievo,30,1986,33,32,"2,871",31.9,2,2,2,0,0,5,1,0.06,0.06,0.13,0.06,0.13,1.1,1.1,3.6,4.6,0.03,0.11,0.14,0.03,0.14,Matches,2017-2018
93,Martín Cáceres,uy URU,DF,Lazio,30,1987,6,4,441,4.9,1,0,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,0.3,0.3,0.2,0.6,0.06,0.05,0.11,0.06,0.11,Matches,2017-2018
94,Martín Cáceres,uy URU,DF,Hellas Verona,30,1987,14,14,"1,165",12.9,3,1,3,0,0,3,0,0.23,0.08,0.31,0.23,0.31,2.2,2.2,0.7,2.9,0.17,0.05,0.22,0.17,0.22,Matches,2017-2018
95,Felipe Caicedo,ec ECU,FW,Lazio,28,1988,22,4,717,8.0,3,2,3,0,0,1,0,0.38,0.25,0.63,0.38,0.63,3.9,3.9,0.8,4.6,0.49,0.09,0.58,0.49,0.58,Matches,2017-2018
96,Davide Calabria,it ITA,DF,Milan,20,1996,21,18,"1,564",17.4,1,2,1,0,0,1,2,0.06,0.12,0.17,0.06,0.17,0.9,0.9,1.7,2.7,0.05,0.10,0.15,0.05,0.15,Matches,2017-2018
97,Mattia Caldara,it ITA,DF,Atalanta,23,1994,24,24,"2,160",24.0,3,1,3,0,1,5,0,0.12,0.04,0.17,0.12,0.17,3.5,2.7,0.1,2.8,0.15,0.00,0.15,0.11,0.12,Matches,2017-2018
98,Hakan Çalhanoğlu,tr TUR,"FW,MF",Milan,23,1994,31,25,"2,172",24.1,6,6,6,0,0,6,2,0.25,0.25,0.50,0.25,0.50,5.7,5.7,8.1,13.8,0.24,0.34,0.57,0.24,0.57,Matches,2017-2018
99,Fabrizio Caligara,it ITA,MF,Cagliari,17,2000,1,0,18,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
100,José Callejón,es ESP,FW,Napoli,30,1987,38,38,"3,238",36.0,10,9,10,0,0,3,0,0.28,0.25,0.53,0.28,0.53,9.3,9.3,7.5,16.8,0.26,0.21,0.47,0.26,0.47,Matches,2017-2018
101,Simone Calvano,it ITA,MF,Hellas Verona,24,1993,15,7,644,7.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.03,0.05,0.02,0.05,Matches,2017-2018
102,João Cancelo,pt POR,DF,Inter,23,1994,26,20,"1,851",20.6,1,2,1,0,0,4,0,0.05,0.10,0.15,0.05,0.15,0.5,0.5,4.0,4.4,0.02,0.19,0.21,0.02,0.21,Matches,2017-2018
104,Antonio Candreva,it ITA,FW,Inter,30,1987,36,33,"2,537",28.2,0,7,0,0,0,4,0,0.00,0.25,0.25,0.00,0.25,3.5,3.5,9.5,13.0,0.12,0.34,0.46,0.12,0.46,Matches,2017-2018
105,Paolo Cannavaro,it ITA,DF,Sassuolo,36,1981,19,16,"1,443",16.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.4,0.02,0.00,0.03,0.02,0.03,Matches,2017-2018
106,Leonardo Capezzi,it ITA,MF,Sampdoria,22,1995,6,2,214,2.4,0,1,0,0,0,0,0,0.00,0.42,0.42,0.00,0.42,0.0,0.0,0.8,0.8,0.00,0.32,0.32,0.00,0.32,Matches,2017-2018
107,Elio Capradossi,it ITA,DF,Roma,21,1996,2,1,83,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
108,Gianluca Caprari,it ITA,"FW,MF",Sampdoria,24,1993,34,19,"1,809",20.1,5,3,5,0,0,5,2,0.25,0.15,0.40,0.25,0.40,7.8,7.8,3.3,11.1,0.39,0.16,0.55,0.39,0.55,Matches,2017-2018
109,Marco Capuano,it ITA,DF,Cagliari,25,1991,9,7,690,7.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.02,0.02,0.04,0.02,0.04,Matches,2017-2018
110,Marco Capuano,it ITA,DF,Crotone,25,1991,16,16,"1,407",15.6,0,0,0,0,0,4,2,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.01,0.00,0.01,0.01,0.01,Matches,2017-2018
111,Antonio Caracciolo,it ITA,DF,Hellas Verona,27,1990,33,32,"2,857",31.7,2,4,2,0,0,6,0,0.06,0.13,0.19,0.06,0.19,1.3,1.3,0.8,2.1,0.04,0.02,0.07,0.04,0.07,Matches,2017-2018
112,Francesco Cassata,it ITA,MF,Sassuolo,20,1997,10,5,458,5.1,1,0,1,0,0,3,1,0.20,0.00,0.20,0.20,0.20,0.3,0.3,0.0,0.4,0.06,0.01,0.07,0.06,0.07,Matches,2017-2018
113,Timothy Castagne,be BEL,"DF,MF",Atalanta,21,1995,20,17,"1,500",16.7,0,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,1.0,1.0,2.2,3.2,0.06,0.13,0.19,0.06,0.19,Matches,2017-2018
114,Leandro Castán,br BRA,DF,Cagliari,30,1986,14,13,"1,141",12.7,0,1,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,0.3,0.3,0.4,0.8,0.02,0.03,0.06,0.02,0.06,Matches,2017-2018
