,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Matteo Abbate,it ITA,DF,Piacenza,18,1983,6,6,510,5.7,0,,0,0,,0,0,0.00,,,0.00,,Matches,2002-2003
1,Christian Abbiati,it ITA,GK,Milan,25,1977,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
2,Daniele Adani,it ITA,DF,Inter,28,1974,7,2,331,3.7,1,0,1,0,0,0,0,0.27,0.00,0.27,0.27,0.27,Matches,2002-2003
3,Adriano,br BRA,FW,Parma,20,1982,28,26,"2,215",24.6,16,3,16,0,0,0,0,0.65,0.12,0.77,0.65,0.77,Matches,2002-2003
4,Alessandro Agostini,it ITA,DF,Empoli,23,1979,2,1,61,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
5,Andrea Alberti,it ITA,FW,Brescia,17,1985,3,0,31,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
6,Marcello Albino,it ITA,MF,Modena,30,1971,12,7,596,6.6,0,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches,2002-2003
7,Aldair,br BRA,DF,Roma,36,1965,17,15,"1,349",15.0,0,1,0,0,1,1,0,0.00,0.07,0.07,0.00,0.07,Matches,2002-2003
8,Riccardo Allegretti,it ITA,MF,Como,24,1978,25,20,"1,679",18.7,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches,2002-2003
9,Matías Almeyda,ar ARG,"DF,MF",Inter,28,1973,16,13,"1,098",12.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
10,Sergio Almirón,ar ARG,MF,Udinese,21,1980,2,1,58,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
11,Massimo Ambrosini,it ITA,MF,Milan,25,1977,21,17,"1,554",17.3,1,3,1,0,0,3,1,0.06,0.17,0.23,0.06,0.23,Matches,2002-2003
12,Marco Ambrosio,it ITA,GK,Chievo,29,1973,8,8,720,8.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
13,Christian Amoroso,it ITA,MF,Bologna,25,1976,29,20,"1,914",21.3,1,0,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,Matches,2002-2003
14,Nicola Amoruso,it ITA,FW,Como,27,1974,14,13,"1,157",12.9,6,2,6,0,1,0,0,0.47,0.16,0.62,0.47,0.62,Matches,2002-2003
15,Nicola Amoruso,it ITA,FW,Perugia,27,1974,7,2,232,2.6,0,1,0,0,0,0,0,0.00,0.39,0.39,0.00,0.39,Matches,2002-2003
16,Luigi Anaclerio,it ITA,FW,Como,21,1981,5,1,173,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
17,Anderson,br BRA,MF,Como,19,1983,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
18,Daniel Andersson,se SWE,"DF,MF",Chievo,24,1977,13,3,383,4.3,0,1,0,0,0,3,1,0.00,0.23,0.23,0.00,0.23,Matches,2002-2003
19,Francesco Antonioli,it ITA,GK,Roma,32,1969,16,16,"1,387",15.4,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
20,Stephen Appiah,gh GHA,MF,Brescia,21,1980,31,31,"2,722",30.2,7,2,7,0,0,5,0,0.23,0.07,0.30,0.23,0.30,Matches,2002-2003
21,Alberto Aquilani,it ITA,MF,Roma,18,1984,1,0,1,0.0,0,,0,0,,0,0,0.00,,,0.00,,Matches,2002-2003
22,Leonardo Araújo,br BRA,"DF,MF",Milan,32,1969,1,0,22,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
23,Gianluca Atzori,it ITA,DF,Empoli,31,1971,12,11,978,10.9,1,0,1,0,0,4,0,0.09,0.00,0.09,0.09,0.09,Matches,2002-2003
24,Catilina Aubameyang,ga GAB,MF,Milan,18,1983,1,1,62,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
26,Ibrahim Ba,fr FRA,MF,Milan,28,1973,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
27,Ibrahim Babatunde,ng NGA,FW,Piacenza,17,1984,2,0,56,0.6,0,,0,0,,0,0,0.00,,,0.00,,Matches,2002-2003
28,Jonathan Bachini,it ITA,MF,Brescia,27,1975,18,17,"1,485",16.5,1,2,1,0,0,4,1,0.06,0.12,0.18,0.06,0.18,Matches,2002-2003
29,Dino Baggio,it ITA,MF,Lazio,31,1971,4,0,63,0.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
30,Roberto Baggio,it ITA,"FW,MF",Brescia,35,1967,32,32,"2,872",31.9,12,9,7,5,8,1,0,0.38,0.28,0.66,0.22,0.50,Matches,2002-2003
31,Davide Baiocco,it ITA,MF,Juventus,27,1975,7,5,337,3.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
32,Davide Baiocco,it ITA,MF,Piacenza,27,1975,16,16,"1,401",15.6,0,5,0,0,0,3,0,0.00,0.32,0.32,0.00,0.32,Matches,2002-2003
33,Iacopo Balestri,it ITA,DF,Modena,27,1975,33,33,"2,932",32.6,1,4,1,0,0,3,1,0.03,0.12,0.15,0.03,0.15,Matches,2002-2003
34,Marco Ballotta,it ITA,GK,Modena,38,1964,34,34,"3,060",34.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
35,Federico Balzaretti,it ITA,DF,Torino,20,1981,13,5,366,4.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
36,Simone Barone,it ITA,MF,Parma,24,1978,29,26,"2,256",25.1,1,2,1,0,0,2,0,0.04,0.08,0.12,0.04,0.12,Matches,2002-2003
37,Roberto Baronio,it ITA,MF,Perugia,24,1977,11,5,404,4.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
38,Gabriel Batistuta,ar ARG,FW,Inter,33,1969,12,10,823,9.1,2,1,2,0,0,0,0,0.22,0.11,0.33,0.22,0.33,Matches,2002-2003
39,Gabriel Batistuta,ar ARG,FW,Roma,33,1969,12,6,661,7.3,4,3,3,1,1,1,0,0.54,0.41,0.95,0.41,0.82,Matches,2002-2003
40,Nicola Beati,it ITA,MF,Inter,19,1983,2,0,33,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
41,Maurizio Bedin,it ITA,MF,Udinese,23,1979,2,1,98,1.1,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
42,Luigi Beghetto,it ITA,FW,Chievo,29,1973,8,2,302,3.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
43,Emanuele Belardi,it ITA,GK,Reggina,24,1977,20,19,"1,760",19.6,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
