,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Fernando Menegazzo,br BRA,MF,Siena,22,1981,18,2,404,4.5,2,0,2,0,0,0,0,0.45,0.00,0.45,0.45,0.45,Matches,2003-2004
1,Christian Abbiati,it ITA,GK,Milan,26,1977,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
2,Giuseppe Abruzzese,it ITA,DF,Lecce,22,1981,26,21,"1,897",21.1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
3,Daniele Adani,it ITA,DF,Inter,29,1974,23,20,"1,785",19.8,1,0,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,Matches,2003-2004
4,Adriano,br BRA,FW,Inter,21,1982,16,13,"1,187",13.2,9,,8,1,1,0,0,0.68,,,0.61,,Matches,2003-2004
5,Adriano,br BRA,FW,Parma,21,1982,9,8,720,8.0,8,,7,1,1,0,0,1.00,,,0.87,,Matches,2003-2004
6,Federico Agliardi,it ITA,GK,Brescia,20,1983,17,16,"1,480",16.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
7,Alessandro Agostini,it ITA,DF,Empoli,24,1979,9,6,525,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
8,Akande Ajide,ng NGA,"FW,MF",Roma,17,1985,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
9,Demetrio Albertini,it ITA,"FW,MF",Lazio,31,1971,23,15,"1,235",13.7,2,0,1,1,1,1,0,0.15,0.00,0.15,0.07,0.07,Matches,2003-2004
10,Jamal Alioui,ma MAR,DF,Perugia,21,1982,5,5,406,4.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
11,Riccardo Allegretti,it ITA,MF,Modena,25,1978,18,16,"1,060",11.8,1,1,1,0,0,3,0,0.08,0.08,0.17,0.08,0.17,Matches,2003-2004
12,Matías Almeyda,ar ARG,"DF,MF",Inter,29,1973,11,8,761,8.5,0,1,0,0,0,3,1,0.00,0.12,0.12,0.00,0.12,Matches,2003-2004
13,Amauri,it ITA,FW,Chievo,23,1980,28,20,"1,758",19.5,4,2,4,0,0,5,0,0.20,0.10,0.31,0.20,0.31,Matches,2003-2004
14,Massimo Ambrosini,it ITA,MF,Milan,26,1977,20,9,985,10.9,1,0,1,0,0,3,1,0.09,0.00,0.09,0.09,0.09,Matches,2003-2004
