,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,Season
315,Karol Linetty,pl POL,MF,Torino,25,1995,27,20,"1,832",20.4,1,0,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,0.8,0.8,1.3,2.1,0.04,0.06,0.10,0.04,0.10,Matches,2020-2021
316,Pol Lirola,es ESP,"DF,FW",Fiorentina,22,1997,12,4,498,5.5,0,1,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18,0.3,0.3,0.5,0.8,0.06,0.09,0.15,0.06,0.15,Matches,2020-2021
317,Fernando Llorente,es ESP,FW,Udinese,35,1985,14,8,713,7.9,1,0,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,1.3,1.3,0.4,1.7,0.17,0.05,0.22,0.17,0.22,Matches,2020-2021
318,Fernando Llorente,es ESP,"FW,MF",Napoli,35,1985,3,0,52,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.25,0.17,0.42,0.25,0.42,Matches,2020-2021
319,Stanislav Lobotka,sk SVK,MF,Napoli,25,1994,15,0,154,1.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
320,Manuel Locatelli,it ITA,MF,Sassuolo,22,1998,34,32,"2,883",32.0,4,2,2,2,2,9,0,0.12,0.06,0.19,0.06,0.12,4.2,2.7,3.5,6.2,0.13,0.11,0.24,0.08,0.19,Matches,2020-2021
321,Maxime Lopez,fr FRA,MF,Sassuolo,22,1997,29,22,"1,864",20.7,2,0,2,0,0,7,0,0.10,0.00,0.10,0.10,0.10,1.6,1.6,1.0,2.6,0.08,0.05,0.13,0.08,0.13,Matches,2020-2021
322,Pau López,es ESP,GK,Roma,25,1994,21,20,"1,817",20.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
323,Matteo Lovato,it ITA,DF,Hellas Verona,20,2000,24,14,"1,386",15.4,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.00,0.01,0.01,0.00,0.01,Matches,2020-2021
324,Hirving Lozano,mx MEX,FW,Napoli,25,1995,32,23,"1,965",21.8,11,3,11,0,0,6,0,0.50,0.14,0.64,0.50,0.64,7.9,7.9,4.6,12.4,0.36,0.21,0.57,0.36,0.57,Matches,2020-2021
325,José Luis Palomino,ar ARG,DF,Atalanta,30,1990,36,25,"2,428",27.0,1,2,1,0,0,3,0,0.04,0.07,0.11,0.04,0.11,0.4,0.4,0.9,1.3,0.02,0.03,0.05,0.02,0.05,Matches,2020-2021
326,Romelu Lukaku,be BEL,FW,Inter,27,1993,36,32,"2,884",32.0,24,11,18,6,6,4,0,0.75,0.34,1.09,0.56,0.90,22.7,18.1,7.8,25.9,0.71,0.24,0.95,0.57,0.81,Matches,2020-2021
327,Saša Lukić,rs SRB,MF,Torino,23,1996,32,24,"2,106",23.4,3,0,3,0,0,4,0,0.13,0.00,0.13,0.13,0.13,2.0,2.0,1.6,3.7,0.09,0.07,0.16,0.09,0.16,Matches,2020-2021
328,Senad Lulić,ba BIH,"DF,MF",Lazio,34,1986,16,8,718,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.8,1.2,0.05,0.10,0.15,0.05,0.15,Matches,2020-2021
329,Sebastiano Luperto,it ITA,DF,Crotone,23,1996,23,22,"1,879",20.9,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.4,1.1,0.03,0.02,0.05,0.03,0.05,Matches,2020-2021
330,Lyanco,br BRA,DF,Torino,23,1997,23,21,"1,959",21.8,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.3,1.0,0.04,0.01,0.05,0.04,0.05,Matches,2020-2021
331,Charalambos Lykogiannis,gr GRE,DF,Cagliari,26,1993,31,29,"2,418",26.9,4,2,4,0,0,10,2,0.15,0.07,0.22,0.15,0.22,1.9,1.9,1.5,3.4,0.07,0.06,0.13,0.07,0.13,Matches,2020-2021
332,Lisandro Magallán,ar ARG,DF,Crotone,26,1993,28,25,"2,181",24.2,1,2,1,0,0,10,0,0.04,0.08,0.12,0.04,0.12,1.1,1.1,0.5,1.7,0.05,0.02,0.07,0.05,0.07,Matches,2020-2021
333,Christian Maggio,it ITA,DF,Benevento,38,1982,8,2,297,3.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03,Matches,2020-2021
334,Giulio Maggiore,it ITA,MF,Spezia,22,1998,33,26,"2,214",24.6,3,1,3,0,0,3,0,0.12,0.04,0.16,0.12,0.16,5.1,5.1,2.3,7.4,0.21,0.09,0.30,0.21,0.30,Matches,2020-2021
335,Francesco Magnanelli,it ITA,MF,Sassuolo,35,1984,10,7,440,4.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.07,0.08,0.01,0.08,Matches,2020-2021
336,Giangiacomo Magnani,it ITA,DF,Hellas Verona,24,1995,25,15,"1,510",16.8,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.8,0.04,0.00,0.05,0.04,0.05,Matches,2020-2021
338,Jean-Victor Makengo,fr FRA,MF,Udinese,22,1998,17,5,522,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.01,0.02,0.01,0.02,Matches,2020-2021
339,Nikola Maksimović,rs SRB,DF,Napoli,28,1991,17,12,"1,207",13.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.03,0.01,0.04,0.03,0.04,Matches,2020-2021
340,Kévin Malcuit,ma MAR,"MF,FW",Napoli,29,1991,2,0,33,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
341,Kévin Malcuit,ma MAR,DF,Fiorentina,29,1991,5,2,207,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.03,0.05,0.08,0.03,0.08,Matches,2020-2021
342,Daniel Maldini,it ITA,"FW,MF",Milan,18,2001,5,0,29,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.45,0.00,0.45,0.45,0.45,Matches,2020-2021
343,Ruslan Malinovskyi,ua UKR,"FW,MF",Atalanta,27,1993,36,22,"1,876",20.8,8,12,7,1,1,3,0,0.38,0.58,0.96,0.34,0.91,6.5,5.7,9.7,15.4,0.31,0.47,0.78,0.27,0.74,Matches,2020-2021
344,Dennis Man,ro ROU,"FW,MF",Parma,21,1998,14,8,699,7.8,2,1,2,0,0,1,0,0.26,0.13,0.39,0.26,0.39,2.1,2.1,0.3,2.4,0.27,0.04,0.32,0.27,0.32,Matches,2020-2021
345,Gianluca Mancini,it ITA,DF,Roma,24,1996,33,33,"2,852",31.7,4,2,4,0,0,10,0,0.13,0.06,0.19,0.13,0.19,2.5,2.5,0.9,3.4,0.08,0.03,0.11,0.08,0.11,Matches,2020-2021
346,Rolando Mandragora,it ITA,MF,Udinese,23,1997,10,3,398,4.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.2,1.0,0.18,0.04,0.22,0.18,0.22,Matches,2020-2021
347,Rolando Mandragora,it ITA,MF,Torino,23,1997,17,17,"1,525",16.9,3,1,3,0,0,5,1,0.18,0.06,0.24,0.18,0.24,2.1,2.1,0.6,2.7,0.12,0.03,0.16,0.12,0.16,Matches,2020-2021
348,Mario Mandžukić,hr CRO,FW,Milan,34,1986,10,1,212,2.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.1,1.0,0.36,0.06,0.41,0.36,0.41,Matches,2020-2021
349,Niccolò Manfredini,it ITA,GK,Benevento,32,1988,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
350,Kostas Manolas,gr GRE,DF,Napoli,29,1991,30,27,"2,298",25.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.4,1.2,0.03,0.02,0.05,0.03,0.05,Matches,2020-2021
351,Juan Manuel Ramos,uy URU,DF,Spezia,23,1996,6,2,294,3.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.01,0.06,0.06,0.01,0.06,Matches,2020-2021
352,Federico Marchetti,it ITA,GK,Genoa,37,1983,4,4,334,3.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
353,Riccardo Marchizza,it ITA,DF,Spezia,22,1998,24,17,"1,561",17.3,0,2,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,0.6,0.6,1.1,1.7,0.03,0.06,0.10,0.03,0.10,Matches,2020-2021
354,Gian Marco Ferrari,it ITA,DF,Sassuolo,28,1992,34,33,"3,014",33.5,0,4,0,0,0,7,0,0.00,0.12,0.12,0.00,0.12,1.6,1.6,1.0,2.6,0.05,0.03,0.08,0.05,0.08,Matches,2020-2021
355,Răzvan Marin,ro ROU,MF,Cagliari,24,1996,37,35,"2,965",32.9,3,6,3,0,0,6,0,0.09,0.18,0.27,0.09,0.27,1.5,1.5,4.8,6.3,0.05,0.15,0.19,0.05,0.19,Matches,2020-2021
356,Marlon,br BRA,DF,Sassuolo,24,1995,24,19,"1,742",19.4,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.02,0.00,0.03,0.02,0.03,Matches,2020-2021
357,Luca Marrone,it ITA,DF,Crotone,30,1990,21,18,"1,588",17.6,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.01,0.00,0.01,0.01,0.01,Matches,2020-2021
358,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,24,1996,21,15,"1,483",16.5,1,0,1,0,0,4,1,0.06,0.00,0.06,0.06,0.06,1.4,1.4,0.4,1.8,0.08,0.02,0.11,0.08,0.11,Matches,2020-2021
359,Lautaro Martínez,ar ARG,FW,Inter,22,1997,38,30,"2,561",28.5,17,6,15,2,2,5,0,0.60,0.21,0.81,0.53,0.74,15.5,14.0,4.5,18.5,0.55,0.16,0.70,0.49,0.65,Matches,2020-2021
360,Adam Marušić,me MNE,DF,Lazio,27,1992,36,33,"2,966",33.0,2,3,2,0,0,3,0,0.06,0.09,0.15,0.06,0.15,2.0,2.0,2.2,4.2,0.06,0.07,0.13,0.06,0.13,Matches,2020-2021
361,Andrea Masiello,it ITA,DF,Genoa,34,1986,30,30,"2,563",28.5,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.8,0.02,0.01,0.03,0.02,0.03,Matches,2020-2021
362,Giuseppe Mastinu,it ITA,"FW,MF",Spezia,28,1991,3,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
364,Ryder Matos,br BRA,MF,Udinese,27,1993,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.32,0.32,0.00,0.32,Matches,2020-2021
365,Federico Mattiello,it ITA,DF,Spezia,25,1995,1,0,36,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
366,Borja Mayoral,es ESP,FW,Roma,23,1997,31,18,"1,551",17.2,10,3,10,0,0,1,0,0.58,0.17,0.75,0.58,0.75,8.3,8.3,1.7,10.0,0.48,0.10,0.58,0.48,0.58,Matches,2020-2021
367,Antonio Mazzotta,it ITA,DF,Crotone,30,1989,2,1,56,0.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
368,Ibrahima Mbaye,sn SEN,DF,Bologna,25,1994,8,5,428,4.8,1,0,1,0,0,2,0,0.21,0.00,0.21,0.21,0.21,0.5,0.5,0.0,0.6,0.11,0.01,0.12,0.11,0.12,Matches,2020-2021
369,Weston McKennie,us USA,MF,Juventus,21,1998,34,18,"1,702",18.9,5,2,5,0,0,5,0,0.26,0.11,0.37,0.26,0.37,4.2,4.2,2.8,6.9,0.22,0.15,0.37,0.22,0.37,Matches,2020-2021
370,Gary Medel,cl CHI,"DF,MF",Bologna,32,1987,11,6,511,5.7,0,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,0.0,0.0,0.2,0.2,0.00,0.04,0.04,0.00,0.04,Matches,2020-2021
371,Soualiho Meïté,fr FRA,MF,Torino,26,1994,14,11,920,10.2,1,1,1,0,0,0,0,0.10,0.10,0.20,0.10,0.20,0.6,0.6,0.3,0.9,0.06,0.03,0.09,0.06,0.09,Matches,2020-2021
372,Soualiho Meïté,fr FRA,MF,Milan,26,1994,16,4,588,6.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.06,0.06,0.12,0.06,0.12,Matches,2020-2021
373,Filippo Melegoni,it ITA,"MF,DF",Genoa,21,1999,14,3,389,4.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.09,0.10,0.19,0.09,0.19,Matches,2020-2021
374,Arthur Melo,br BRA,MF,Juventus,23,1996,22,13,"1,157",12.9,1,0,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,0.2,0.2,0.9,1.0,0.01,0.07,0.08,0.01,0.08,Matches,2020-2021
375,Alex Meret,it ITA,GK,Napoli,23,1997,22,22,"1,980",22.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches,2020-2021
376,Yıldırım Mert Çetin,tr TUR,DF,Hellas Verona,23,1997,6,4,418,4.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches,2020-2021
377,Dries Mertens,be BEL,"FW,MF",Napoli,33,1987,29,18,"1,459",16.2,9,8,9,0,0,2,0,0.56,0.49,1.05,0.56,1.05,5.3,5.3,3.7,9.0,0.32,0.23,0.56,0.32,0.56,Matches,2020-2021
378,Junior Messias,br BRA,"MF,FW",Crotone,29,1991,36,36,"3,215",35.7,9,4,9,0,0,6,0,0.25,0.11,0.36,0.25,0.36,7.5,7.5,2.9,10.4,0.21,0.08,0.29,0.21,0.29,Matches,2020-2021
379,Petar Mićin,rs SRB,MF,Udinese,21,1998,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
380,Valentin Mihaila,ro ROU,"FW,MF",Parma,20,2000,16,4,698,7.8,3,0,3,0,0,2,0,0.39,0.00,0.39,0.39,0.39,2.6,2.6,0.7,3.3,0.34,0.09,0.43,0.34,0.43,Matches,2020-2021
381,Nikola Milenković,rs SRB,DF,Fiorentina,22,1997,34,34,"3,034",33.7,3,1,3,0,0,7,1,0.09,0.03,0.12,0.09,0.12,2.6,2.6,0.3,2.9,0.08,0.01,0.09,0.08,0.09,Matches,2020-2021
382,Sergej Milinković-Savić,rs SRB,MF,Lazio,25,1995,32,32,"2,746",30.5,8,9,8,0,0,4,0,0.26,0.29,0.56,0.26,0.56,5.7,5.7,6.4,12.1,0.19,0.21,0.40,0.19,0.40,Matches,2020-2021
383,Vanja Milinković-Savić,rs SRB,GK,Torino,23,1997,5,5,450,5.0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
384,Vincenzo Millico,it ITA,"FW,MF",Torino,19,2000,3,0,21,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.09,0.09,0.00,0.09,Matches,2020-2021
385,Aleksei Miranchuk,ru RUS,"FW,MF",Atalanta,24,1995,25,4,675,7.5,4,2,4,0,0,0,0,0.53,0.27,0.80,0.53,0.80,1.8,1.8,2.5,4.4,0.24,0.34,0.58,0.24,0.58,Matches,2020-2021
386,Antonio Mirante,it ITA,GK,Roma,37,1983,13,13,"1,153",12.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
387,Henrikh Mkhitaryan,am ARM,"FW,MF",Roma,31,1989,34,30,"2,745",30.5,13,10,12,1,1,2,0,0.43,0.33,0.75,0.39,0.72,12.3,11.5,9.0,20.5,0.40,0.30,0.70,0.38,0.67,Matches,2020-2021
388,Johan Mojica,co COL,"DF,FW",Atalanta,27,1992,11,3,299,3.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.03,0.09,0.11,0.03,0.11,Matches,2020-2021
390,Nahuel Molina,ar ARG,DF,Udinese,22,1997,29,18,"1,828",20.3,2,5,2,0,0,1,0,0.10,0.25,0.34,0.10,0.34,1.6,1.6,2.5,4.1,0.08,0.12,0.20,0.08,0.20,Matches,2020-2021
391,Salvatore Molina,it ITA,"MF,DF",Crotone,28,1992,29,28,"2,315",25.7,1,4,1,0,0,1,0,0.04,0.16,0.19,0.04,0.19,0.7,0.7,2.7,3.5,0.03,0.11,0.13,0.03,0.13,Matches,2020-2021
392,Gabriele Moncini,it ITA,FW,Benevento,24,1996,10,4,357,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.1,1.1,0.25,0.03,0.28,0.25,0.28,Matches,2020-2021
393,Cristóbal Montiel,es ESP,"DF,FW",Fiorentina,20,2000,2,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
394,Lorenzo Montipò,it ITA,GK,Benevento,24,1996,37,37,"3,330",37.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
395,Luca Mora,it ITA,"MF,FW",Spezia,32,1988,4,1,113,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.09,0.00,0.09,0.09,0.09,Matches,2020-2021
396,Álvaro Morata,es ESP,FW,Juventus,27,1992,32,23,"2,014",22.4,11,9,10,1,1,3,1,0.49,0.40,0.89,0.45,0.85,10.9,10.2,4.8,15.0,0.49,0.22,0.71,0.46,0.67,Matches,2020-2021
397,Raúl Moro,es ESP,MF,Lazio,17,2002,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
398,Mert Müldür,tr TUR,DF,Sassuolo,21,1999,28,18,"1,672",18.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.5,1.5,0.05,0.03,0.08,0.05,0.08,Matches,2020-2021
399,Luis Muriel,co COL,FW,Atalanta,29,1991,36,16,"1,436",16.0,22,7,20,2,3,0,0,1.38,0.44,1.82,1.25,1.69,16.1,13.8,4.9,18.7,1.01,0.30,1.31,0.87,1.17,Matches,2020-2021
400,Vedat Muriqi,xk KVX,FW,Lazio,26,1994,27,7,832,9.2,1,0,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,4.6,4.6,0.3,4.9,0.50,0.03,0.53,0.50,0.53,Matches,2020-2021
401,Nicola Murru,it ITA,DF,Torino,25,1994,14,7,569,6.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.6,0.07,0.02,0.09,0.07,0.09,Matches,2020-2021
402,Mateo Musacchio,ar ARG,DF,Lazio,29,1990,4,2,229,2.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
403,Mateo Musacchio,ar ARG,DF,Milan,29,1990,1,0,34,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
404,Juan Musso,ar ARG,GK,Udinese,26,1994,35,35,"3,147",35.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
405,Joakim Mæhle,dk DEN,DF,Atalanta,23,1997,20,12,"1,216",13.5,0,2,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,1.4,1.4,1.5,2.9,0.10,0.11,0.21,0.10,0.21,Matches,2020-2021
406,Radja Nainggolan,be BEL,MF,Cagliari,32,1988,22,22,"1,841",20.5,1,0,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,1.6,1.6,1.7,3.3,0.08,0.08,0.16,0.08,0.16,Matches,2020-2021
407,Radja Nainggolan,be BEL,MF,Inter,32,1988,4,0,46,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.29,0.00,0.29,0.29,0.29,Matches,2020-2021
408,Nahitan Nández,uy URU,"MF,DF",Cagliari,24,1995,32,31,"2,737",30.4,2,2,2,0,0,8,1,0.07,0.07,0.13,0.07,0.13,2.3,2.3,3.7,6.0,0.07,0.12,0.20,0.07,0.20,Matches,2020-2021
409,Ilija Nestorovski,mk MKD,"FW,MF",Udinese,30,1990,22,4,701,7.8,2,2,2,0,0,1,0,0.26,0.26,0.51,0.26,0.51,3.9,3.9,1.4,5.3,0.50,0.18,0.68,0.50,0.68,Matches,2020-2021
410,Nicolas Nkoulou,cm CMR,DF,Torino,30,1990,18,16,"1,358",15.1,1,0,1,0,0,5,0,0.07,0.00,0.07,0.07,0.07,0.4,0.4,0.1,0.5,0.02,0.01,0.03,0.02,0.03,Matches,2020-2021
411,Bram Nuytinck,nl NED,DF,Udinese,30,1990,20,19,"1,641",18.2,1,0,1,0,0,1,0,0.05,0.00,0.05,0.05,0.05,0.3,0.3,0.1,0.4,0.02,0.01,0.02,0.02,0.02,Matches,2020-2021
412,Simeon Nwankwo,ng NGA,FW,Crotone,28,1992,38,31,"2,943",32.7,20,2,12,8,8,1,0,0.61,0.06,0.67,0.37,0.43,16.3,10.2,1.8,12.0,0.50,0.05,0.55,0.31,0.37,Matches,2020-2021
413,M'Bala Nzola,ao ANG,FW,Spezia,23,1996,25,21,"1,896",21.1,11,3,7,4,4,5,0,0.52,0.14,0.66,0.33,0.47,9.1,6.0,2.6,8.6,0.43,0.12,0.55,0.29,0.41,Matches,2020-2021
414,Pedro Obiang,gq EQG,MF,Sassuolo,28,1992,33,16,"1,469",16.3,0,1,0,0,0,4,1,0.00,0.06,0.06,0.00,0.06,0.7,0.7,0.8,1.6,0.04,0.05,0.10,0.04,0.10,Matches,2020-2021
416,Brain Oddei,it ITA,"FW,MF",Sassuolo,17,2002,5,0,45,0.5,0,2,0,0,0,0,0,0.00,4.00,4.00,0.00,4.00,0.1,0.1,0.6,0.8,0.23,1.29,1.52,0.23,1.52,Matches,2020-2021
417,Stefano Okaka,it ITA,FW,Udinese,30,1989,22,17,"1,489",16.5,4,1,4,0,0,2,0,0.24,0.06,0.30,0.24,0.30,2.9,2.9,0.7,3.6,0.18,0.04,0.22,0.18,0.22,Matches,2020-2021
418,Christian Oliva,uy URU,MF,Cagliari,24,1996,10,3,388,4.3,0,1,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,0.0,0.0,0.1,0.1,0.00,0.03,0.03,0.00,0.03,Matches,2020-2021
419,Maximiliano Olivera,uy URU,DF,Fiorentina,28,1992,2,1,91,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
420,Jérôme Onguéné,cm CMR,DF,Genoa,22,1997,4,1,181,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
421,Riccardo Orsolini,it ITA,"FW,MF",Bologna,23,1997,34,21,"1,755",19.5,7,3,4,3,3,0,0,0.36,0.15,0.51,0.21,0.36,8.5,6.5,2.4,8.8,0.44,0.12,0.56,0.33,0.45,Matches,2020-2021
422,Victor Osimhen,ng NGA,FW,Napoli,21,1998,24,16,"1,573",17.5,10,3,10,0,0,4,0,0.57,0.17,0.74,0.57,0.74,10.4,10.4,2.7,13.0,0.59,0.15,0.75,0.59,0.75,Matches,2020-2021
423,Yordan Osorio,ve VEN,DF,Parma,26,1994,23,21,"1,809",20.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.6,0.02,0.01,0.03,0.02,0.03,Matches,2020-2021
424,David Ospina,co COL,GK,Napoli,31,1988,16,16,"1,440",16.0,0,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches,2020-2021
425,Adam Ounas,dz ALG,"MF,FW",Cagliari,23,1996,7,3,308,3.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,0.9,2.0,0.34,0.26,0.60,0.34,0.60,Matches,2020-2021
426,Adam Ounas,dz ALG,"FW,MF",Crotone,23,1996,15,15,"1,199",13.3,4,4,4,0,0,1,0,0.30,0.30,0.60,0.30,0.60,2.0,2.0,3.6,5.7,0.15,0.27,0.43,0.15,0.43,Matches,2020-2021
427,Thomas Ouwejan,nl NED,DF,Udinese,23,1996,15,3,413,4.6,0,2,0,0,0,0,0,0.00,0.44,0.44,0.00,0.44,0.2,0.2,0.9,1.1,0.05,0.20,0.25,0.05,0.25,Matches,2020-2021
428,Daniele Padelli,it ITA,GK,Inter,34,1985,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
429,Mattia Pagliuca,it ITA,MF,Bologna,18,2002,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.36,0.36,0.00,0.36,Matches,2020-2021
430,Rodrigo Palacio,ar ARG,FW,Bologna,38,1982,36,28,"2,502",27.8,5,5,5,0,0,5,0,0.18,0.18,0.36,0.18,0.36,8.3,8.3,4.1,12.4,0.30,0.15,0.44,0.30,0.44,Matches,2020-2021
