club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Atlético de Madrid,Juan Esnáider,23,Centre-Forward,Real Madrid,€2.40m,in,Summer,2.4,Primera Division,1996,1996/1997
Atlético de Madrid,Juan Carlos Aguilera,27,Right-Back,CD Tenerife,€1.68m,in,Summer,1.68,Primera Division,1996,1996/1997
Atlético de Madrid,Radek Bejbl,23,Defensive Midfield,Slavia Prague,€900Th.,in,Summer,0.9,Primera Division,1996,1996/1997
Atlético de Madrid,Daniel Prodan,24,Centre-Back,Steaua Bukarest,€350Th.,in,Summer,0.35,Primera Division,1996,1996/1997
Atlético de Madrid,Santiago Ezquerro,19,Centre-Forward,CA Osasuna,€180Th.,in,Summer,0.18,Primera Division,1996,1996/1997
Atlético de Madrid,Pablo Alfaro,27,Centre-Back,Racing,free transfer,in,Summer,NA,Primera Division,1996,1996/1997
Atlético de Madrid,Yordi,21,Centre-Forward,Sevilla FC,?,in,Summer,NA,Primera Division,1996,1996/1997
Atlético de Madrid,Veljko Paunovic,18,Centre-Forward,Atl. Marbella,?,in,Summer,NA,Primera Division,1996,1996/1997
Atlético de Madrid,Djordje Tomic,23,Central Midfield,Guingamp,?,in,Summer,NA,Primera Division,1996,1996/1997
Atlético de Madrid,Diego Simeone,26,Central Midfield,Inter,€6.00m,out,Summer,6,Primera Division,1996,1996/1997
Atlético de Madrid,Lyuboslav Penev,29,Centre-Forward,SD Compostela,€1.80m,out,Summer,1.8,Primera Division,1996,1996/1997
Atlético de Madrid,Dani,23,Right-Back,CD Tenerife,€600Th.,out,Summer,0.6,Primera Division,1996,1996/1997
Atlético de Madrid,Fernando Correa,22,Centre-Forward,Racing,loan transfer,out,Summer,NA,Primera Division,1996,1996/1997
Atlético de Madrid,Tomás Reñones,35,Right-Back,Atl. Marbella,?,out,Summer,NA,Primera Division,1996,1996/1997
Atlético de Madrid,José Soler,28,midfield,CF Extremadura,?,out,Summer,NA,Primera Division,1996,1996/1997
Atlético de Madrid,Pirri Mori,25,Attacking Midfield,SD Compostela,?,out,Summer,NA,Primera Division,1996,1996/1997
Real Sociedad,Darko Kovacevic,22,Centre-Forward,Sheff Wed,€8.00m,in,Summer,8,Primera Division,1996,1996/1997
Real Sociedad,Juan Gómez,25,defence,River Plate,€3.02m,in,Summer,3.02,Primera Division,1996,1996/1997
Real Sociedad,Hakan Mild,25,Central Midfield,IFK Göteborg,€1.05m,in,Summer,1.05,Primera Division,1996,1996/1997
Real Sociedad,Mutiu Adepoju,25,Central Midfield,Racing,?,in,Summer,NA,Primera Division,1996,1996/1997
Real Sociedad,Mikel Aranburu,17,Defensive Midfield,Real Sociedad B,-,in,Summer,0,Primera Division,1996,1996/1997
Real Sociedad,Raúl Iglesias,21,Goalkeeper,Real Sociedad B,-,in,Summer,0,Primera Division,1996,1996/1997
Real Sociedad,Aitor Aldeondo,21,Centre-Forward,Real Sociedad B,-,in,Summer,0,Primera Division,1996,1996/1997
Real Sociedad,Valeriy Karpin,27,Right Midfield,Valencia,€6.00m,out,Summer,6,Primera Division,1996,1996/1997
Real Sociedad,Marcus Pürk,21,Centre-Forward,Sturm Graz,?,out,Summer,NA,Primera Division,1996,1996/1997
Real Sociedad,Unai Emery,24,midfield,CD Toledo,?,out,Summer,NA,Primera Division,1996,1996/1997
Real Sociedad,Miguel Ramírez,26,Centre-Back,Monterrey,?,out,Summer,NA,Primera Division,1996,1996/1997
Real Sociedad,José Mari Lumbreras,35,Central Midfield,Retired,-,out,Summer,0,Primera Division,1996,1996/1997
RCD Espanyol Barcelona,Nicolas Ouédec,24,Centre-Forward,FC Nantes,€2.30m,in,Summer,2.3,Primera Division,1996,1996/1997
RCD Espanyol Barcelona,Miodrag Andjelkovic,19,Centre-Forward,OFK Beograd,?,in,Summer,NA,Primera Division,1996,1996/1997
RCD Espanyol Barcelona,Adolfo Aldana,30,Right Midfield,Dep. La Coruña,?,in,Summer,NA,Primera Division,1996,1996/1997
RCD Espanyol Barcelona,José Cobos,28,Left-Back,Paris SG,?,in,Summer,NA,Primera Division,1996,1996/1997
RCD Espanyol Barcelona,Nenad Pralija,25,Defensive Midfield,Hajduk Split,?,in,Summer,NA,Primera Division,1996,1996/1997
RCD Espanyol Barcelona,Favio Damián Fernández,23,Central Midfield,Gimnasia,?,in,Summer,NA,Primera Division,1996,1996/1997
