,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Samassi Abou,fr FRA,FW,West Ham,25,1973,3,2,188,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1998-1999
1,Tony Adams,eng ENG,DF,Arsenal,31,1966,26,26,"2,340",26.0,1,0,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,1998-1999
2,Junior Agogo,gh GHA,FW,Sheffield Weds,18,1979,1,0,41,0.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1998-1999
3,Gareth Ainsworth,eng ENG,MF,Wimbledon,25,1973,8,5,465,5.2,0,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches,1998-1999
4,Philippe Albert,be BEL,DF,Newcastle Utd,30,1967,6,3,362,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1998-1999
5,Niclas Alexandersson,se SWE,MF,Sheffield Weds,26,1971,32,31,"2,608",29.0,3,3,3,0,0,0,0,0.10,0.10,0.21,0.10,0.21,Matches,1998-1999
6,Rory Allen,eng ENG,FW,Tottenham,20,1977,5,0,29,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1998-1999
7,Bernard Allou,fr FRA,"FW,MF",Nott'ham Forest,23,1975,2,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1998-1999
8,John Aloisi,au AUS,FW,Coventry City,22,1976,16,7,724,8.0,5,2,5,0,0,0,1,0.62,0.25,0.87,0.62,0.87,Matches,1998-1999
9,Andreas Andersson,se SWE,FW,Newcastle Utd,24,1974,15,11,921,10.2,2,1,2,0,0,0,0,0.20,0.10,0.29,0.20,0.29,Matches,1998-1999
10,Darren Anderton,eng ENG,MF,Tottenham,26,1972,32,31,"2,721",30.2,3,9,1,2,2,6,0,0.10,0.30,0.40,0.03,0.33,Matches,1998-1999
11,Tore André Flo,no NOR,FW,Chelsea,25,1973,30,18,"1,892",21.0,10,4,10,0,0,2,0,0.48,0.19,0.67,0.48,0.67,Matches,1998-1999
12,Nicolas Anelka,fr FRA,FW,Arsenal,19,1979,35,34,"2,807",31.2,17,5,17,0,0,1,0,0.55,0.16,0.71,0.55,0.71,Matches,1998-1999
13,Neal Ardley,eng ENG,MF,Wimbledon,25,1972,23,16,"1,503",16.7,0,1,0,0,0,0,0,0.00,0.06,0.06,0.00,0.06,Matches,1998-1999
14,Alun Armstrong,eng ENG,FW,Middlesbrough,23,1975,6,0,161,1.8,1,1,1,0,0,0,0,0.56,0.56,1.12,0.56,1.12,Matches,1998-1999
15,Chris Armstrong,eng ENG,FW,Tottenham,27,1971,34,24,"2,382",26.5,8,1,8,0,0,3,1,0.30,0.04,0.34,0.30,0.34,Matches,1998-1999
