,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,Season
501,Trézéguet,eg EGY,FW,Aston Villa,25,1994,21,12,"1,166",13.0,2,1,2,0,0,0,0,0.15,0.08,0.23,0.15,0.23,3.8,3.8,2.0,5.8,0.29,0.15,0.45,0.29,0.45,Matches,2020-2021
502,Leandro Trossard,be BEL,"FW,MF",Brighton,25,1994,35,30,"2,607",29.0,5,5,5,0,0,2,0,0.17,0.17,0.35,0.17,0.35,5.1,5.1,4.3,9.4,0.18,0.15,0.32,0.18,0.32,Matches,2020-2021
503,Kostas Tsimikas,gr GRE,"DF,FW",Liverpool,24,1996,2,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
504,Axel Tuanzebe,eng ENG,DF,Manchester Utd,22,1997,9,4,404,4.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
505,Cengiz Ünder,tr TUR,"MF,FW",Leicester City,23,1997,9,1,281,3.1,0,2,0,0,0,0,0,0.00,0.64,0.64,0.00,0.64,0.3,0.3,1.8,2.0,0.08,0.57,0.65,0.08,0.65,Matches,2020-2021
506,Yan Valery,fr FRA,"DF,MF",Southampton,21,1999,3,1,103,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.27,0.00,0.27,0.27,0.27,Matches,2020-2021
507,Jamie Vardy,eng ENG,FW,Leicester City,33,1987,34,31,"2,840",31.6,15,9,7,8,9,1,0,0.48,0.29,0.76,0.22,0.51,19.7,12.8,4.9,17.8,0.62,0.16,0.78,0.41,0.56,Matches,2020-2021
508,Joël Veltman,nl NED,DF,Brighton,28,1992,28,25,"2,281",25.3,1,1,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,1.4,1.4,1.1,2.5,0.05,0.04,0.10,0.05,0.10,Matches,2020-2021
509,Jannik Vestergaard,dk DEN,DF,Southampton,27,1992,30,29,"2,574",28.6,3,0,3,0,0,3,1,0.10,0.00,0.10,0.10,0.10,2.1,2.1,0.6,2.7,0.07,0.02,0.09,0.07,0.09,Matches,2020-2021
510,Rúben Vinagre,pt POR,DF,Wolves,21,1999,2,1,173,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
511,Carlos Vinícius,br BRA,FW,Tottenham,25,1995,9,3,308,3.4,1,0,1,0,0,2,0,0.29,0.00,0.29,0.29,0.29,1.4,1.4,0.1,1.5,0.40,0.03,0.43,0.40,0.43,Matches,2020-2021
512,João Virgínia,pt POR,GK,Everton,20,1999,1,0,48,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
513,Vitinha,pt POR,MF,Wolves,20,2000,19,5,520,5.8,0,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,0.6,0.6,0.7,1.3,0.10,0.12,0.22,0.10,0.22,Matches,2020-2021
514,Jake Vokins,eng ENG,DF,Southampton,20,2000,1,1,66,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.22,0.22,0.00,0.22,Matches,2020-2021
515,Matěj Vydra,cz CZE,FW,Burnley,28,1992,28,15,"1,371",15.2,3,2,3,0,0,0,0,0.20,0.13,0.33,0.20,0.33,6.1,6.1,1.8,7.8,0.40,0.12,0.51,0.40,0.51,Matches,2020-2021
516,Theo Walcott,eng ENG,FW,Everton,31,1989,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
517,Theo Walcott,eng ENG,"MF,FW",Southampton,31,1989,21,20,"1,618",18.0,3,3,3,0,0,0,0,0.17,0.17,0.33,0.17,0.33,3.0,3.0,1.2,4.2,0.17,0.07,0.23,0.17,0.23,Matches,2020-2021
518,Kyle Walker,eng ENG,DF,Manchester City,30,1990,24,22,"1,946",21.6,1,1,1,0,0,1,0,0.05,0.05,0.09,0.05,0.09,0.2,0.2,0.5,0.8,0.01,0.02,0.04,0.01,0.04,Matches,2020-2021
520,Kyle Walker-Peters,eng ENG,DF,Southampton,23,1997,30,30,"2,645",29.4,0,2,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,1.1,1.1,1.4,2.5,0.04,0.05,0.08,0.04,0.08,Matches,2020-2021
521,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,22,1997,34,34,"3,060",34.0,2,4,2,0,0,3,0,0.06,0.12,0.18,0.06,0.18,0.9,0.9,2.4,3.3,0.03,0.07,0.10,0.03,0.10,Matches,2020-2021
522,Joel Ward,eng ENG,DF,Crystal Palace,30,1989,26,25,"2,256",25.1,0,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,0.1,0.1,0.4,0.5,0.00,0.02,0.02,0.00,0.02,Matches,2020-2021
523,James Ward-Prowse,eng ENG,MF,Southampton,25,1994,38,38,"3,420",38.0,8,7,5,3,4,5,0,0.21,0.18,0.39,0.13,0.32,5.3,2.2,4.1,6.3,0.14,0.11,0.25,0.06,0.17,Matches,2020-2021
524,Ollie Watkins,eng ENG,FW,Aston Villa,24,1995,37,37,"3,328",37.0,14,5,13,1,2,4,1,0.38,0.14,0.51,0.35,0.49,16.0,14.5,4.2,18.7,0.43,0.11,0.55,0.39,0.51,Matches,2020-2021
525,Caleb Watts,au AUS,"MF,FW",Southampton,18,2002,3,0,39,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
526,Adam Webster,eng ENG,DF,Brighton,25,1995,29,29,"2,594",28.8,1,0,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,1.2,1.2,0.2,1.4,0.04,0.01,0.05,0.04,0.05,Matches,2020-2021
527,Danny Welbeck,eng ENG,FW,Brighton,29,1990,24,17,"1,545",17.2,6,1,6,0,1,0,0,0.35,0.06,0.41,0.35,0.41,6.8,6.0,2.2,8.2,0.39,0.13,0.52,0.35,0.48,Matches,2020-2021
528,Timo Werner,de GER,FW,Chelsea,24,1996,35,29,"2,602",28.9,6,8,6,0,0,2,0,0.21,0.28,0.48,0.21,0.48,11.9,11.9,6.1,18.0,0.41,0.21,0.62,0.41,0.62,Matches,2020-2021
529,Ashley Westwood,eng ENG,MF,Burnley,30,1990,38,38,"3,410",37.9,3,3,3,0,0,7,0,0.08,0.08,0.16,0.08,0.16,1.1,1.1,5.0,6.2,0.03,0.13,0.16,0.03,0.16,Matches,2020-2021
530,Ben White,eng ENG,"DF,MF",Brighton,22,1997,36,36,"3,191",35.5,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.7,1.4,0.02,0.02,0.04,0.02,0.04,Matches,2020-2021
531,Georginio Wijnaldum,nl NED,MF,Liverpool,29,1990,38,34,"2,941",32.7,2,0,2,0,0,1,0,0.06,0.00,0.06,0.06,0.06,3.2,3.2,1.7,4.9,0.10,0.05,0.15,0.10,0.15,Matches,2020-2021
532,Brandon Williams,eng ENG,DF,Manchester Utd,19,2000,4,2,188,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.05,0.01,0.06,0.05,0.06,Matches,2020-2021
533,Neco Williams,wls WAL,DF,Liverpool,19,2001,6,3,249,2.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.03,0.10,0.13,0.03,0.13,Matches,2020-2021
534,Rhys Williams,eng ENG,DF,Liverpool,19,2001,9,7,661,7.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.4,0.9,0.07,0.05,0.13,0.07,0.13,Matches,2020-2021
535,Willian,br BRA,"FW,MF",Arsenal,31,1988,25,16,"1,406",15.6,1,5,1,0,0,0,0,0.06,0.32,0.38,0.06,0.38,2.1,2.1,2.5,4.6,0.13,0.16,0.29,0.13,0.29,Matches,2020-2021
536,Joe Willock,eng ENG,MF,Arsenal,20,1999,7,2,238,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.5,0.17,0.02,0.18,0.17,0.18,Matches,2020-2021
537,Joe Willock,eng ENG,MF,Newcastle Utd,20,1999,14,11,978,10.9,8,0,8,0,1,0,0,0.74,0.00,0.74,0.74,0.74,3.6,2.6,0.7,3.4,0.33,0.07,0.40,0.24,0.31,Matches,2020-2021
538,Callum Wilson,eng ENG,FW,Newcastle Utd,28,1992,26,23,"2,084",23.2,12,5,8,4,4,2,0,0.52,0.22,0.73,0.35,0.56,11.3,8.2,2.2,10.5,0.49,0.10,0.58,0.36,0.45,Matches,2020-2021
539,Harry Winks,eng ENG,MF,Tottenham,24,1996,15,9,861,9.6,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.3,0.01,0.03,0.04,0.01,0.04,Matches,2020-2021
540,Chris Wood,nz NZL,FW,Burnley,28,1991,33,32,"2,741",30.5,12,3,10,2,2,0,0,0.39,0.10,0.49,0.33,0.43,13.3,11.8,2.2,14.0,0.44,0.07,0.51,0.39,0.46,Matches,2020-2021
541,Granit Xhaka,ch SUI,"MF,DF",Arsenal,27,1992,31,29,"2,522",28.0,1,2,1,0,0,7,1,0.04,0.07,0.11,0.04,0.11,0.8,0.8,1.6,2.4,0.03,0.06,0.09,0.03,0.09,Matches,2020-2021
542,Andriy Yarmolenko,ua UKR,"FW,MF",West Ham,30,1989,15,1,375,4.2,0,1,0,0,0,3,0,0.00,0.24,0.24,0.00,0.24,0.4,0.4,1.0,1.4,0.10,0.23,0.33,0.10,0.33,Matches,2020-2021
543,DeAndre Yedlin,us USA,DF,Newcastle Utd,27,1993,6,5,436,4.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches,2020-2021
544,Okay Yokuşlu,tr TUR,MF,West Brom,26,1994,16,15,"1,317",14.6,0,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,0.9,0.9,0.6,1.5,0.06,0.04,0.10,0.06,0.10,Matches,2020-2021
546,Wilfried Zaha,ci CIV,FW,Crystal Palace,27,1992,30,29,"2,612",29.0,11,2,9,2,2,6,0,0.38,0.07,0.45,0.31,0.38,7.5,5.9,3.3,9.2,0.26,0.11,0.37,0.20,0.32,Matches,2020-2021
547,Andre-Frank Zambo Anguissa,cm CMR,MF,Fulham,24,1995,36,29,"2,587",28.7,0,3,0,0,0,6,0,0.00,0.10,0.10,0.00,0.10,1.8,1.8,2.2,4.1,0.06,0.08,0.14,0.06,0.14,Matches,2020-2021
548,Andi Zeqiri,ch SUI,"FW,DF",Brighton,21,1999,9,0,171,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.7,0.33,0.04,0.37,0.33,0.37,Matches,2020-2021
549,Oleksandr Zinchenko,ua UKR,DF,Manchester City,23,1996,20,15,"1,478",16.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,1.3,2.1,0.04,0.08,0.13,0.04,0.13,Matches,2020-2021
550,Hakim Ziyech,ma MAR,"FW,MF",Chelsea,27,1993,23,15,"1,172",13.0,2,3,2,0,0,3,0,0.15,0.23,0.38,0.15,0.38,1.9,1.9,3.7,5.6,0.15,0.28,0.43,0.15,0.43,Matches,2020-2021
551,Kurt Zouma,fr FRA,DF,Chelsea,25,1994,24,22,"2,029",22.5,5,0,5,0,0,3,0,0.22,0.00,0.22,0.22,0.22,1.8,1.8,0.0,1.9,0.08,0.00,0.08,0.08,0.08,Matches,2020-2021
552,Martin Ødegaard,no NOR,MF,Arsenal,21,1998,14,9,866,9.6,1,2,1,0,0,0,0,0.10,0.21,0.31,0.10,0.31,1.1,1.1,2.1,3.2,0.11,0.22,0.33,0.11,0.33,Matches,2020-2021
