,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Miles Addison,eng ENG,"DF,MF",Derby County,18,1989,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2007-2008
1,Emmanuel Adebayor,tg TOG,FW,Arsenal,23,1984,36,32,"2,926",32.5,24,4,21,3,3,3,0,0.74,0.12,0.86,0.65,0.77,Matches,2007-2008
2,Gabby Agbonlahor,eng ENG,"FW,MF",Aston Villa,20,1986,37,37,"3,278",36.4,11,4,11,0,0,4,0,0.30,0.11,0.41,0.30,0.41,Matches,2007-2008
3,Daniel Agger,dk DEN,DF,Liverpool,22,1984,5,4,436,4.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2007-2008
4,Julius Aghahowa,ng NGA,FW,Wigan Athletic,25,1982,14,2,432,4.8,0,1,0,0,0,2,0,0.00,0.21,0.21,0.00,0.21,Matches,2007-2008
5,Yakubu Aiyegbeni,ng NGA,FW,Everton,24,1982,31,28,"2,303",25.6,15,2,14,1,1,2,0,0.59,0.08,0.66,0.55,0.63,Matches,2007-2008
6,Alex,br BRA,DF,Chelsea,25,1982,28,22,"2,072",23.0,2,1,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,Matches,2007-2008
7,Jérémie Aliadière,fr FRA,"FW,MF",Middlesbrough,24,1983,29,26,"2,152",23.9,5,6,5,0,0,3,1,0.21,0.25,0.46,0.21,0.46,Matches,2007-2008
8,Manuel Almunia,es ESP,GK,Arsenal,30,1977,29,29,"2,610",29.0,0,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,Matches,2007-2008
9,Mikel Alonso,es ESP,MF,Bolton,27,1980,7,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2007-2008
10,Xabi Alonso,es ESP,MF,Liverpool,25,1981,19,16,"1,468",16.3,2,1,2,0,0,3,0,0.12,0.06,0.18,0.12,0.18,Matches,2007-2008
11,Afonso Alves,br BRA,"FW,MF",Middlesbrough,26,1981,11,7,651,7.2,6,1,6,0,0,0,0,0.83,0.14,0.97,0.83,0.97,Matches,2007-2008
12,Shola Ameobi,ng NGA,FW,Newcastle Utd,25,1981,6,2,276,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2007-2008
13,Anderson,br BRA,MF,Manchester Utd,19,1988,24,16,"1,484",16.5,0,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches,2007-2008
14,Russell Anderson,sct SCO,DF,Sunderland,28,1978,1,0,29,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2007-2008
15,Leon Andreasen,dk DEN,"DF,MF",Fulham,24,1983,13,9,789,8.8,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,2007-2008
16,Nicolas Anelka,fr FRA,FW,Bolton,28,1979,18,18,"1,609",17.9,10,3,,,,0,0,0.56,0.17,0.73,,,Matches,2007-2008
17,Nicolas Anelka,fr FRA,FW,Chelsea,28,1979,14,10,964,10.7,1,5,,,,0,0,0.09,0.47,0.56,,,Matches,2007-2008
18,Victor Anichebe,ng NGA,FW,Everton,19,1988,27,10,"1,081",12.0,1,1,1,0,0,1,0,0.08,0.08,0.17,0.08,0.17,Matches,2007-2008
19,Álvaro Arbeloa,es ESP,DF,Liverpool,24,1983,28,26,"2,274",25.3,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches,2007-2008
20,Julio Arca,ar ARG,"DF,MF",Middlesbrough,26,1981,24,23,"1,862",20.7,2,4,2,0,0,6,0,0.10,0.19,0.29,0.10,0.29,Matches,2007-2008
21,John Arne Riise,no NOR,"DF,MF",Liverpool,26,1980,29,22,"1,988",22.1,0,3,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,Matches,2007-2008
22,Mikel Arteta,es ESP,MF,Everton,25,1982,28,27,"2,447",27.2,1,5,1,0,0,2,1,0.04,0.18,0.22,0.04,0.22,Matches,2007-2008
23,Jamie Ashdown,eng ENG,GK,Portsmouth,26,1980,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2007-2008
24,Dean Ashton,eng ENG,FW,West Ham,23,1983,31,20,"2,000",22.2,10,0,10,0,0,0,0,0.45,0.00,0.45,0.45,0.45,Matches,2007-2008
26,Nathan Ashton,eng ENG,"DF,MF",Fulham,20,1987,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2007-2008
27,Benoît Assou-Ekotto,cm CMR,DF,Tottenham,23,1984,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2007-2008
28,Lucien Aubey,cg CGO,DF,Portsmouth,23,1984,3,1,170,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2007-2008
29,Fábio Aurélio,br BRA,"DF,MF",Liverpool,27,1979,16,13,"1,125",12.5,1,1,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,Matches,2007-2008
30,Ryan Babel,nl NED,"FW,MF",Liverpool,20,1986,30,15,"1,420",15.8,4,3,4,0,0,1,0,0.25,0.19,0.44,0.25,0.44,Matches,2007-2008
31,Leighton Baines,eng ENG,DF,Everton,22,1984,22,13,"1,140",12.7,0,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches,2007-2008
32,Chris Baird,nir NIR,"DF,MF",Fulham,25,1982,18,17,"1,463",16.3,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2007-2008
33,Gareth Bale,wls WAL,"FW,MF",Tottenham,18,1989,8,8,610,6.8,2,0,2,0,0,1,0,0.30,0.00,0.30,0.30,0.30,Matches,2007-2008
34,Michael Ball,eng ENG,DF,Manchester City,27,1979,28,19,"1,875",20.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2007-2008
35,Michael Ballack,de GER,MF,Chelsea,30,1976,18,16,"1,410",15.7,7,1,5,2,2,5,0,0.45,0.06,0.51,0.32,0.38,Matches,2007-2008
36,Phil Bardsley,sct SCO,DF,Sunderland,22,1985,11,11,990,11.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2007-2008
37,Giles Barnes,jm JAM,"FW,MF",Derby County,18,1988,21,14,"1,384",15.4,1,1,1,0,0,0,0,0.07,0.07,0.13,0.07,0.13,Matches,2007-2008
38,Milan Baroš,cz CZE,FW,Portsmouth,25,1981,12,8,615,6.8,0,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,Matches,2007-2008
39,Gareth Barry,eng ENG,MF,Aston Villa,26,1981,37,37,"3,319",36.9,9,10,4,5,6,5,0,0.24,0.27,0.52,0.11,0.38,Matches,2007-2008
40,Joey Barton,eng ENG,MF,Newcastle Utd,24,1982,23,20,"1,831",20.3,1,3,0,1,1,4,0,0.05,0.15,0.20,0.00,0.15,Matches,2007-2008
41,Craig Bellamy,wls WAL,FW,West Ham,28,1979,8,7,526,5.8,2,1,2,0,0,2,0,0.34,0.17,0.51,0.34,0.51,Matches,2007-2008
42,Juliano Belletti,br BRA,"DF,MF",Chelsea,31,1976,23,20,"1,919",21.3,2,1,2,0,0,5,0,0.09,0.05,0.14,0.09,0.14,Matches,2007-2008
43,Emre Belözoğlu,tr TUR,MF,Newcastle Utd,26,1980,14,6,595,6.6,1,4,1,0,0,1,0,0.15,0.61,0.76,0.15,0.76,Matches,2007-2008
44,Tal Ben Haim,il ISR,DF,Chelsea,25,1982,13,10,"1,018",11.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2007-2008
45,Yossi Benayoun,il ISR,MF,Liverpool,27,1980,30,15,"1,581",17.6,4,2,4,0,0,0,0,0.23,0.11,0.34,0.23,0.34,Matches,2007-2008
46,Nicklas Bendtner,dk DEN,FW,Arsenal,19,1988,27,7,947,10.5,5,3,5,0,0,2,1,0.48,0.29,0.76,0.48,0.76,Matches,2007-2008
47,Darren Bent,eng ENG,FW,Tottenham,23,1984,27,11,"1,149",12.8,6,3,6,0,0,0,0,0.47,0.23,0.70,0.47,0.70,Matches,2007-2008
48,Marcus Bent,eng ENG,FW,Wigan Athletic,29,1978,31,25,"2,330",25.9,7,2,7,0,0,1,0,0.27,0.08,0.35,0.27,0.35,Matches,2007-2008
