,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Nabil Abidallah,nl NED,MF,Ipswich Town,17,1982,2,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
1,Clarence Acuña,cl CHI,MF,Newcastle Utd,25,1975,26,23,"1,978",22.0,3,0,3,0,0,5,0,0.14,0.00,0.14,0.14,0.14,Matches,2000-2001
2,Tony Adams,eng ENG,DF,Arsenal,33,1966,26,26,"2,340",26.0,1,2,1,0,0,7,0,0.04,0.08,0.12,0.04,0.12,Matches,2000-2001
3,Ade Akinbiyi,ng NGA,FW,Leicester City,25,1974,37,33,"2,816",31.3,9,2,9,0,0,1,0,0.29,0.06,0.35,0.29,0.35,Matches,2000-2001
4,Rati Aleksidze,ge GEO,FW,Chelsea,21,1978,2,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
5,Niclas Alexandersson,se SWE,MF,Everton,28,1971,20,17,"1,347",15.0,2,1,2,0,0,2,0,0.13,0.07,0.20,0.13,0.20,Matches,2000-2001
6,Danny Allsopp,au AUS,FW,Manchester City,21,1978,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
7,John Aloisi,au AUS,FW,Coventry City,24,1976,18,8,799,8.9,3,2,3,0,0,0,0,0.34,0.23,0.56,0.34,0.56,Matches,2000-2001
8,Shola Ameobi,ng NGA,FW,Newcastle Utd,18,1981,20,12,"1,094",12.2,2,2,2,0,0,0,0,0.16,0.16,0.33,0.16,0.33,Matches,2000-2001
9,Darren Anderton,eng ENG,MF,Tottenham,28,1972,23,22,"1,931",21.5,2,3,0,2,3,7,0,0.09,0.14,0.23,0.00,0.14,Matches,2000-2001
10,Tore André Flo,no NOR,FW,Chelsea,27,1973,14,5,707,7.9,3,3,3,0,0,1,0,0.38,0.38,0.76,0.38,0.76,Matches,2000-2001
11,Julio Arca,ar ARG,"DF,MF",Sunderland,19,1981,27,26,"2,145",23.8,2,4,2,0,0,5,0,0.08,0.17,0.25,0.08,0.25,Matches,2000-2001
12,Alun Armstrong,eng ENG,FW,Ipswich Town,25,1975,21,15,"1,486",16.5,8,2,8,0,0,0,0,0.48,0.12,0.61,0.48,0.61,Matches,2000-2001
13,Chris Armstrong,eng ENG,FW,Tottenham,29,1971,9,3,363,4.0,2,0,2,0,0,0,0,0.50,0.00,0.50,0.50,0.50,Matches,2000-2001
14,Peter Atherton,eng ENG,"DF,MF",Bradford City,30,1970,25,25,"2,211",24.6,0,2,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches,2000-2001
15,Celestine Babayaro,ng NGA,"DF,MF",Chelsea,21,1978,24,19,"1,653",18.4,0,5,0,0,0,4,0,0.00,0.27,0.27,0.00,0.27,Matches,2000-2001
16,Markus Babbel,de GER,DF,Liverpool,27,1972,38,38,"3,354",37.3,3,3,3,0,0,6,0,0.08,0.08,0.16,0.08,0.16,Matches,2000-2001
17,Karim Bagheri,ir IRN,MF,Charlton Ath,26,1974,1,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
18,Eirik Bakke,no NOR,MF,Leeds United,22,1977,29,24,"2,085",23.2,2,1,2,0,0,9,0,0.09,0.04,0.13,0.09,0.13,Matches,2000-2001
19,Michael Ball,eng ENG,DF,Everton,20,1979,29,29,"2,574",28.6,3,0,1,2,3,5,0,0.10,0.00,0.10,0.03,0.03,Matches,2000-2001
20,Nick Barmby,eng ENG,"FW,MF",Liverpool,26,1974,26,21,"1,834",20.4,2,3,2,0,0,3,0,0.10,0.15,0.25,0.10,0.25,Matches,2000-2001
21,Gareth Barry,eng ENG,MF,Aston Villa,19,1981,30,29,"2,501",27.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
22,Fabien Barthez,fr FRA,GK,Manchester Utd,29,1971,30,30,"2,675",29.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
23,Shaun Bartlett,za RSA,FW,Charlton Ath,27,1972,18,16,"1,433",15.9,7,1,7,0,0,0,0,0.44,0.06,0.50,0.44,0.50,Matches,2000-2001
24,Warren Barton,eng ENG,DF,Newcastle Utd,31,1969,29,27,"2,311",25.7,0,1,0,0,0,6,1,0.00,0.04,0.04,0.00,0.04,Matches,2000-2001
26,Christian Bassedas,ar ARG,"DF,MF",Newcastle Utd,27,1973,22,17,"1,487",16.5,1,0,1,0,0,5,0,0.06,0.00,0.06,0.06,0.06,Matches,2000-2001
27,Christian Bassila,fr FRA,"DF,MF",West Ham,22,1977,3,0,78,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
28,David Batty,eng ENG,MF,Leeds United,31,1968,16,13,"1,210",13.4,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
29,Peter Beagrie,eng ENG,FW,Bradford City,34,1965,19,9,917,10.2,1,1,1,0,0,2,0,0.10,0.10,0.20,0.10,0.20,Matches,2000-2001
30,James Beattie,eng ENG,FW,Southampton,22,1978,36,29,"2,603",28.9,11,4,11,0,0,5,0,0.38,0.14,0.52,0.38,0.52,Matches,2000-2001
31,David Beckham,eng ENG,MF,Manchester Utd,25,1975,31,29,"2,648",29.4,9,12,8,1,1,3,0,0.31,0.41,0.71,0.27,0.68,Matches,2000-2001
32,Craig Bellamy,wls WAL,FW,Coventry City,21,1979,34,33,"2,770",30.8,6,1,4,2,2,7,0,0.19,0.03,0.23,0.13,0.16,Matches,2000-2001
33,Francis Benali,eng ENG,DF,Southampton,31,1968,4,0,61,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
34,Trevor Benjamin,jm JAM,FW,Leicester City,21,1979,21,7,775,8.6,1,1,1,0,0,1,0,0.12,0.12,0.23,0.12,0.23,Matches,2000-2001
35,Marlon Beresford,eng ENG,GK,Middlesbrough,30,1969,1,0,67,0.7,0,,0,0,,0,0,0.00,,,0.00,,Matches,2000-2001
36,Henning Berg,no NOR,DF,Manchester Utd,30,1969,1,0,45,0.5,0,,0,0,,0,0,0.00,,,0.00,,Matches,2000-2001
37,Patrik Berger,cz CZE,MF,Liverpool,26,1973,14,11,899,10.0,2,5,1,1,1,1,0,0.20,0.50,0.70,0.10,0.60,Matches,2000-2001
38,Dennis Bergkamp,nl NED,FW,Arsenal,31,1969,24,19,"1,668",18.5,3,3,3,0,0,2,0,0.16,0.16,0.32,0.16,0.32,Matches,2000-2001
39,Robert Betts,eng ENG,MF,Coventry City,18,1981,1,0,3,0.0,0,,0,0,,0,0,0.00,,,0.00,,Matches,2000-2001
40,Igor Bišćan,hr CRO,"DF,MF",Liverpool,22,1978,13,8,658,7.3,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
41,Ian Bishop,eng ENG,MF,Manchester City,35,1965,10,3,525,5.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
