club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Olympique Lyon,Abdul Kader Keita,25,Right Winger,LOSC Lille,€16.80m,in,Summer,16.8,Ligue 1,2007,2007/2008
Olympique Lyon,Fabio Grosso,29,Left-Back,Inter,€8.70m,in,Summer,8.7,Ligue 1,2007,2007/2008
Olympique Lyon,Miralem Pjanic,18,Central Midfield,FC Metz,€7.50m,in,Summer,7.5,Ligue 1,2007,2007/2008
Olympique Lyon,Mathieu Bodmer,24,Defensive Midfield,LOSC Lille,€6.80m,in,Summer,6.8,Ligue 1,2007,2007/2008
Olympique Lyon,Anderson,27,Centre-Back,Benfica,€4.30m,in,Summer,4.3,Ligue 1,2007,2007/2008
Olympique Lyon,Nadir Belhadj,25,Left-Back,CS Sedan,€3.30m,in,Summer,3.3,Ligue 1,2007,2007/2008
Olympique Lyon,Frédéric Roux,34,Goalkeeper,AC Ajaccio,free transfer,in,Summer,NA,Ligue 1,2007,2007/2008
Olympique Lyon,Sandy Paillot,20,Centre-Back,Olymp. Lyon B,-,in,Summer,0,Ligue 1,2007,2007/2008
Olympique Lyon,Anthony Mounier,19,Left Winger,Olymp. Lyon B,-,in,Summer,0,Ligue 1,2007,2007/2008
Olympique Lyon,Yacine Hima,23,Central Midfield,FC Aarau,"End of loanJun 30, 2007",in,Summer,0,Ligue 1,2007,2007/2008
Olympique Lyon,Milan Baros,26,Centre-Forward,Portsmouth,"End of loanMay 31, 2008",in,Summer,0,Ligue 1,2007,2007/2008
Olympique Lyon,Rémy Riou,19,Goalkeeper,FC Lorient,"End of loanJun 30, 2007",in,Summer,0,Ligue 1,2007,2007/2008
Olympique Lyon,Florent Malouda,27,Left Winger,Chelsea,€19.00m,out,Summer,19,Ligue 1,2007,2007/2008
Olympique Lyon,Éric Abidal,27,Left-Back,Barcelona,€15.00m,out,Summer,15,Ligue 1,2007,2007/2008
Olympique Lyon,Tiago Mendes,26,Central Midfield,Juventus,€13.00m,out,Summer,13,Ligue 1,2007,2007/2008
Olympique Lyon,Alou Diarra,25,Defensive Midfield,G. Bordeaux,€7.40m,out,Summer,7.4,Ligue 1,2007,2007/2008
Olympique Lyon,Jérémy Berthod,23,Left-Back,Monaco,€2.40m,out,Summer,2.4,Ligue 1,2007,2007/2008
Olympique Lyon,Sylvain Wiltord,33,Second Striker,Stade Rennais,€1.60m,out,Summer,1.6,Ligue 1,2007,2007/2008
Olympique Lyon,Rémy Riou,19,Goalkeeper,AJ Auxerre,€800Th.,out,Summer,0.8,Ligue 1,2007,2007/2008
Olympique Lyon,Grégory Bettiol,21,Centre-Forward,Troyes,€300Th.,out,Summer,0.3,Ligue 1,2007,2007/2008
Olympique Lyon,Mourad Benhamida,21,Right-Back,Montpellier,free transfer,out,Summer,NA,Ligue 1,2007,2007/2008
Olympique Lyon,Caçapa,31,Centre-Back,Newcastle,free transfer,out,Summer,NA,Ligue 1,2007,2007/2008
Olympique Lyon,Sylvain Idangar,23,Left Winger,Al-Watani,free transfer,out,Summer,NA,Ligue 1,2007,2007/2008
Olympique Lyon,Yacine Hima,23,Central Midfield,FC Aarau,?,out,Summer,NA,Ligue 1,2007,2007/2008
Olympique Marseille,Djibril Cissé,25,Centre-Forward,Liverpool,€9.00m,in,Summer,9,Ligue 1,2007,2007/2008
Olympique Marseille,Karim Ziani,24,Attacking Midfield,FC Sochaux,€8.00m,in,Summer,8,Ligue 1,2007,2007/2008
Olympique Marseille,Gaël Givet,25,Centre-Back,Monaco,€5.00m,in,Summer,5,Ligue 1,2007,2007/2008
Olympique Marseille,Benoît Cheyrou,26,Defensive Midfield,AJ Auxerre,€5.00m,in,Summer,5,Ligue 1,2007,2007/2008
Olympique Marseille,Vincent Gragnic,24,Attacking Midfield,Lib.-St.-Seurin,€800Th.,in,Summer,0.8,Ligue 1,2007,2007/2008
Olympique Marseille,Laurent Bonnart,27,Right-Back,Le Mans UC 72,€500Th.,in,Summer,0.5,Ligue 1,2007,2007/2008
Olympique Marseille,Steve Mandanda,22,Goalkeeper,AC Le Havre,Loan fee:€400Th.,in,Summer,0.4,Ligue 1,2007,2007/2008
Olympique Marseille,Milos Krstic,20,Attacking Midfield,Rad,free transfer,in,Summer,NA,Ligue 1,2007,2007/2008
