club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Borussia Dortmund,Mladen Petric,26,Centre-Forward,FC Basel,€3.50m,in,Summer,3.5,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Jakub Blaszczykowski,21,Right Winger,Wisla Kraków,€3.05m,in,Summer,3.05,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Diego Klimowicz,32,Centre-Forward,VfL Wolfsburg,€1.50m,in,Summer,1.5,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Marc Ziegler,31,Goalkeeper,Saarbrücken,€250Th.,in,Summer,0.25,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Giovanni Federico,26,Attacking Midfield,Karlsruher SC,free transfer,in,Summer,NA,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Robert Kovac,33,Centre-Back,Juventus,free transfer,in,Summer,NA,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Daniel Gordon,22,Centre-Back,B. Dortmund II,-,in,Summer,0,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Delron Buckley,29,Left Winger,FC Basel,"End of loanJun 30, 2007",in,Summer,0,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Ebi Smolarek,26,Centre-Forward,Racing,€4.50m,out,Summer,4.5,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Steven Pienaar,25,Left Winger,Everton,Loan fee:€500Th.,out,Summer,0.5,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Matthew Amoah,26,attack,"NAC Breda",€180Th.,out,Summer,0.18,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Nuri Sahin,18,Defensive Midfield,Feyenoord,Loan fee:€100Th.,out,Summer,0.1,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Kosi Saka,21,Centre-Back,Hamburger SV II,free transfer,out,Summer,NA,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Christoph Metzelder,26,Centre-Back,Real Madrid,free transfer,out,Summer,NA,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Sören Pirson,21,Goalkeeper,RW Essen,free transfer,out,Summer,NA,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Bernd Meier,35,Goalkeeper,Retired,-,out,Summer,0,1 Bundesliga,2007,2007/2008
Borussia Dortmund,Uwe Hünemeier,21,Centre-Back,B. Dortmund II,-,out,Summer,0,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Arturo Vidal,20,Central Midfield,Colo Colo,€5.20m,in,Summer,5.2,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Theofanis Gekas,27,Centre-Forward,VfL Bochum,€4.70m,in,Summer,4.7,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Manuel Friedrich,27,Centre-Back,1.FSV Mainz 05,€2.50m,in,Summer,2.5,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Lukas Sinkiewicz,21,Defensive Midfield,1. FC Köln,€1.60m,in,Summer,1.6,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Ricardo Faty,20,Defensive Midfield,AS Roma,Loan fee:€600Th.,in,Summer,0.6,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Vratislav Gresko,29,Left-Back,1.FC Nuremberg,free transfer,in,Summer,NA,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Dmitri Bulykin,27,Centre-Forward,Dinamo Moscow,free transfer,in,Summer,NA,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Hans Sarpei,31,Left-Back,VfL Wolfsburg,free transfer,in,Summer,NA,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Erik Domaschke,21,Goalkeeper,Leverkusen II,-,in,Summer,0,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Sascha Dum,20,Left Midfield,Alem. Aachen,"End of loanJun 30, 2007",in,Summer,0,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Juan,28,Centre-Back,AS Roma,€6.30m,out,Summer,6.3,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Fredrik Stenman,24,Centre-Back,FC Groningen,€800Th.,out,Summer,0.8,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Alexander Meyer,23,Left-Back,MSV Duisburg,€150Th.,out,Summer,0.15,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Marko Babic,26,Left Midfield,Real Betis,free transfer,out,Summer,NA,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Ahmed Madouni,26,Centre-Back,Al-Gharafa SC,free transfer,out,Summer,NA,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Hans Jörg Butt,33,Goalkeeper,Benfica,free transfer,out,Summer,NA,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Andriy Voronin,27,Second Striker,Liverpool,free transfer,out,Summer,NA,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Athirson,30,Left-Back,Botafogo,free transfer,out,Summer,NA,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Pierre De Wit,19,Central Midfield,VfL Osnabrück,loan transfer,out,Summer,NA,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Assimiou Touré,19,Centre-Back,VfL Osnabrück,loan transfer,out,Summer,NA,1 Bundesliga,2007,2007/2008
Bayer 04 Leverkusen,Roque Júnior,30,Centre-Back,Without Club,-,out,Summer,0,1 Bundesliga,2007,2007/2008
Bayern Munich,Franck Ribéry,24,Left Winger,Marseille,€30.00m,in,Summer,30,1 Bundesliga,2007,2007/2008
Bayern Munich,Miroslav Klose,29,Centre-Forward,Werder Bremen,€15.00m,in,Summer,15,1 Bundesliga,2007,2007/2008
Bayern Munich,Marcell Jansen,21,Centre-Forward,Bor. M'gladbach,€14.00m,in,Summer,14,1 Bundesliga,2007,2007/2008
Bayern Munich,Luca Toni,30,Centre-Forward,Fiorentina,€11.00m,in,Summer,11,1 Bundesliga,2007,2007/2008
Bayern Munich,José Sosa,22,Central Midfield,Estudiantes,€9.00m,in,Summer,9,1 Bundesliga,2007,2007/2008
Bayern Munich,Jan Schlaudraff,23,Second Striker,Alem. Aachen,€1.20m,in,Summer,1.2,1 Bundesliga,2007,2007/2008
Bayern Munich,Zé Roberto,32,Left Midfield,Nacional,Loan fee:€1.00m,in,Summer,1,1 Bundesliga,2007,2007/2008
Bayern Munich,Hamit Altintop,24,Right Midfield,FC Schalke 04,free transfer,in,Summer,NA,1 Bundesliga,2007,2007/2008
Bayern Munich,Sandro Wagner,19,Centre-Forward,FC Bayern II,-,in,Summer,0,1 Bundesliga,2007,2007/2008
Bayern Munich,Toni Kroos,17,Central Midfield,FC Bayern U19,-,in,Summer,0,1 Bundesliga,2007,2007/2008
Bayern Munich,Julio dos Santos,24,Central Midfield,VfL Wolfsburg,"End of loanJun 30, 2007",in,Summer,0,1 Bundesliga,2007,2007/2008
Bayern Munich,Owen Hargreaves,26,Defensive Midfield,Man Utd,€25.00m,out,Summer,25,1 Bundesliga,2007,2007/2008
Bayern Munich,Roque Santa Cruz,25,Centre-Forward,Blackburn,€5.00m,out,Summer,5,1 Bundesliga,2007,2007/2008
Bayern Munich,Roy Makaay,32,Centre-Forward,Feyenoord,€5.00m,out,Summer,5,1 Bundesliga,2007,2007/2008
Bayern Munich,Julio dos Santos,24,Central Midfield,UD Almería,Loan fee:€950Th.,out,Summer,0.95,1 Bundesliga,2007,2007/2008
Bayern Munich,Ali Karimi,28,Attacking Midfield,Qatar SC,free transfer,out,Summer,NA,1 Bundesliga,2007,2007/2008
Bayern Munich,Claudio Pizarro,28,Centre-Forward,Chelsea,free transfer,out,Summer,NA,1 Bundesliga,2007,2007/2008
Bayern Munich,Hasan Salihamidzic,30,Right Midfield,Juventus,free transfer,out,Summer,NA,1 Bundesliga,2007,2007/2008
Bayern Munich,Andreas Görlitz,25,Right-Back,Karlsruher SC,loan transfer,out,Summer,NA,1 Bundesliga,2007,2007/2008
Bayern Munich,Mehmet Scholl,36,Attacking Midfield,Retired,-,out,Summer,0,1 Bundesliga,2007,2007/2008
Hannover 96,Mike Hanke,23,Centre-Forward,VfL Wolfsburg,€4.50m,in,Summer,4.5,1 Bundesliga,2007,2007/2008
Hannover 96,Christian Schulz,24,Centre-Back,Werder Bremen,€2.50m,in,Summer,2.5,1 Bundesliga,2007,2007/2008
Hannover 96,Chavdar Yankov,23,Central Midfield,Slavia Sofia,€1.10m,in,Summer,1.1,1 Bundesliga,2007,2007/2008
Hannover 96,Benjamin Lauth,25,Centre-Forward,Hamburger SV,€800Th.,in,Summer,0.8,1 Bundesliga,2007,2007/2008
Hannover 96,Gaetan Krebs,21,Central Midfield,R. Strasbourg,€500Th.,in,Summer,0.5,1 Bundesliga,2007,2007/2008
Hannover 96,Sergio da Silva Pinto,26,Central Midfield,Alem. Aachen,free transfer,in,Summer,NA,1 Bundesliga,2007,2007/2008
Hannover 96,Thomas Kleine,29,Centre-Back,Greuther Fürth,free transfer,in,Summer,NA,1 Bundesliga,2007,2007/2008
Hannover 96,Sal Zizzo,20,Right-Back,UCLA Bruins,free transfer,in,Summer,NA,1 Bundesliga,2007,2007/2008
Hannover 96,Timo Nagy,24,Left-Back,W. Burghausen,"End of loanJun 30, 2007",in,Summer,0,1 Bundesliga,2007,2007/2008
