club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
RCD Espanyol Barcelona,Nicolás Pareja,24,Centre-Back,RSC Anderlecht,€5.00m,in,Summer,5,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Román Martínez,25,Central Midfield,Arsenal Sarandí,€2.80m,in,Summer,2.8,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Grégory Béranger,26,Left-Back,CD Numancia,€1.50m,in,Summer,1.5,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,José Callejón,21,Right Winger,RM Castilla,€1.20m,in,Summer,1.2,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Nenê,27,Attacking Midfield,Monaco,Loan fee:€700Th.,in,Summer,0.7,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Cristian Álvarez,22,Goalkeeper,Rosario Central,€600Th.,in,Summer,0.6,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Steve Finnan,32,Right-Back,Liverpool,?,in,Summer,NA,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Jordi Gómez,23,Central Midfield,RCD Espanyol B,-,in,Summer,0,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Eduardo Costa,25,Defensive Midfield,Grêmio,"End of loanJun 30, 2008",in,Summer,0,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Julián López,21,Attacking Midfield,Sevilla Atl.,"End of loanJun 30, 2008",in,Summer,0,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Sergio Sánchez,22,Centre-Back,Racing,"End of loanJun 30, 2008",in,Summer,0,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Albert Riera,26,Left Midfield,Liverpool,€9.80m,out,Summer,9.8,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Pablo Zabaleta,23,Right-Back,Man City,€8.70m,out,Summer,8.7,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Albert Serrán,23,Centre-Back,Swansea,€100Th.,out,Summer,0.1,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Frédson,27,Defensive Midfield,Goiás EC,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Moha,30,Attacking Midfield,Real Sociedad,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Jordi Gómez,23,Central Midfield,Swansea,loan transfer,out,Summer,NA,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Kiko Casilla,21,Goalkeeper,Cádiz CF,loan transfer,out,Summer,NA,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Clemente Rodríguez,26,Left-Back,Spartak Moscow,"End of loanJun 30, 2008",out,Summer,0,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Ewerthon,27,Centre-Forward,Real Zaragoza,"End of loanJun 30, 2008",out,Summer,0,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Iñaki Lafuente,32,Goalkeeper,Athletic,"End of loanJun 30, 2008",out,Summer,0,Primera Division,2008,2008/2009
Getafe CF,Roberto Soldado,23,Centre-Forward,Real Madrid,€6.00m,in,Summer,6,Primera Division,2008,2008/2009
Getafe CF,Jaime Gavilán,23,Left Winger,Valencia,€4.50m,in,Summer,4.5,Primera Division,2008,2008/2009
Getafe CF,Joffre Guerrón,23,Centre-Forward,LDU Quito,€4.00m,in,Summer,4,Primera Division,2008,2008/2009
Getafe CF,Esteban Granero,21,Central Midfield,Real Madrid,€3.00m,in,Summer,3,Primera Division,2008,2008/2009
Getafe CF,Eugen Polanski,22,Defensive Midfield,Bor. M'gladbach,free transfer,in,Summer,NA,Primera Division,2008,2008/2009
Getafe CF,Ibrahim Kas,21,Centre-Back,Besiktas,free transfer,in,Summer,NA,Primera Division,2008,2008/2009
Getafe CF,Jacobo Sanz,24,Goalkeeper,Real Valladolid,loan transfer,in,Summer,NA,Primera Division,2008,2008/2009
Getafe CF,Adrián González,20,Central Midfield,Real Madrid,?,in,Summer,NA,Primera Division,2008,2008/2009
Getafe CF,Rafa López,23,Centre-Back,Real Valladolid,?,in,Summer,NA,Primera Division,2008,2008/2009
Getafe CF,Nacho,28,Left-Back,Real Sociedad,"End of loanJun 30, 2008",in,Summer,0,Primera Division,2008,2008/2009
Getafe CF,Alberto Aguilar,23,Centre-Back,Granada 74 CF,"End of loanJun 30, 2008",in,Summer,0,Primera Division,2008,2008/2009
Getafe CF,Luis García,29,Goalkeeper,Celta de Vigo,"End of loanJun 30, 2008",in,Summer,0,Primera Division,2008,2008/2009
Getafe CF,Rubén de la Red,23,Central Midfield,Real Madrid,€4.70m,out,Summer,4.7,Primera Division,2008,2008/2009
Getafe CF,Braulio Nóbrega,22,Centre-Forward,Real Zaragoza,€2.00m,out,Summer,2,Primera Division,2008,2008/2009
Getafe CF,Pablo Hernández,23,Attacking Midfield,Valencia,€1.00m,out,Summer,1,Primera Division,2008,2008/2009
Getafe CF,Miguel Pallardó,21,Central Midfield,Levante,loan transfer,out,Summer,NA,Primera Division,2008,2008/2009
Getafe CF,Luis García,29,Goalkeeper,CD Tenerife,?,out,Summer,NA,Primera Division,2008,2008/2009
Getafe CF,Pablo Redondo,26,Attacking Midfield,Gimnàstic,?,out,Summer,NA,Primera Division,2008,2008/2009
Getafe CF,Alberto Aguilar,23,Centre-Back,Albacete,?,out,Summer,NA,Primera Division,2008,2008/2009
Getafe CF,Manuel Tena,30,Centre-Back,Rayo Vallecano,?,out,Summer,NA,Primera Division,2008,2008/2009
Getafe CF,Nacho,28,Left-Back,Málaga CF,loan transfer,out,Summer,NA,Primera Division,2008,2008/2009
Getafe CF,Jaime Gavilán,23,Left Winger,Valencia,"End of loanJun 30, 2008",out,Summer,0,Primera Division,2008,2008/2009
Getafe CF,Esteban Granero,20,Central Midfield,Real Madrid,"End of loanJun 30, 2008",out,Summer,0,Primera Division,2008,2008/2009
UD Almería,Pablo Piatti,19,Left Winger,Estudiantes,€7.00m,in,Summer,7,Primera Division,2008,2008/2009
UD Almería,Esteban Solari,28,Centre-Forward,UNAM Pumas,€3.80m,in,Summer,3.8,Primera Division,2008,2008/2009
UD Almería,Hernán Pellerano,24,Centre-Back,Vélez Sarsfield,€3.00m,in,Summer,3,Primera Division,2008,2008/2009
UD Almería,Chico Flores,21,Centre-Back,Cádiz CF,€700Th.,in,Summer,0.7,Primera Division,2008,2008/2009
UD Almería,Miguel Ángel Nieto,22,Left Winger,RM Castilla,free transfer,in,Summer,NA,Primera Division,2008,2008/2009
UD Almería,Julio Álvarez,27,Attacking Midfield,CD Numancia,free transfer,in,Summer,NA,Primera Division,2008,2008/2009
UD Almería,Esteban,33,Goalkeeper,Celta de Vigo,free transfer,in,Summer,NA,Primera Division,2008,2008/2009
UD Almería,Hugo López,20,Centre-Forward,Sporting B,loan transfer,in,Summer,NA,Primera Division,2008,2008/2009
UD Almería,Michel Macedo,18,Right-Back,Flamengo U20,?,in,Summer,NA,Primera Division,2008,2008/2009
UD Almería,David Rodríguez,22,Centre-Forward,UD Salamanca,?,in,Summer,NA,Primera Division,2008,2008/2009
UD Almería,Natalio,23,Centre-Forward,Cádiz CF,"End of loanJun 30, 2008",in,Summer,0,Primera Division,2008,2008/2009
UD Almería,Francisco Rodríguez,30,Centre-Forward,Granada 74 CF,"End of loanJun 30, 2008",in,Summer,0,Primera Division,2008,2008/2009
UD Almería,Mario Bermejo,29,Second Striker,Poli Ejido,"End of loanJun 30, 2008",in,Summer,0,Primera Division,2008,2008/2009
UD Almería,Felipe Melo,25,Defensive Midfield,Fiorentina,€8.00m,out,Summer,8,Primera Division,2008,2008/2009
UD Almería,Francisco Rodríguez,30,Centre-Forward,Alicante CF,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
UD Almería,Rubén Pulido,29,Centre-Back,Real Zaragoza,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
UD Almería,Veljko Paunovic,30,Centre-Forward,Partizan,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
UD Almería,Mario Bermejo,29,Second Striker,Xerez CD,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
UD Almería,Domingo Cisma,26,Left-Back,CD Numancia,loan transfer,out,Summer,NA,Primera Division,2008,2008/2009
UD Almería,David Rodríguez,22,Centre-Forward,Celta de Vigo,loan transfer,out,Summer,NA,Primera Division,2008,2008/2009
UD Almería,Aitor López Rekarte,32,Right-Back,Without Club,-,out,Summer,0,Primera Division,2008,2008/2009
UD Almería,David Cobeño,26,Goalkeeper,Sevilla FC,"End of loanJun 30, 2008",out,Summer,0,Primera Division,2008,2008/2009
Recreativo Huelva,Adrián Colunga,23,Centre-Forward,UD Las Palmas,€2.75m,in,Summer,2.75,Primera Division,2008,2008/2009
Recreativo Huelva,Sisi González,22,Attacking Midfield,Valencia,€700Th.,in,Summer,0.7,Primera Division,2008,2008/2009
Recreativo Huelva,Sebastián Nayar,20,Central Midfield,Boca Juniors II,€600Th.,in,Summer,0.6,Primera Division,2008,2008/2009
Recreativo Huelva,Asier Riesgo,24,Goalkeeper,Real Sociedad,Loan fee:€350Th.,in,Summer,0.35,Primera Division,2008,2008/2009
Recreativo Huelva,Nasief Morris,27,Centre-Back,Panathinaikos,Loan fee:€150Th.,in,Summer,0.15,Primera Division,2008,2008/2009
Recreativo Huelva,Javi Fuego,24,Defensive Midfield,Levante,€140Th.,in,Summer,0.14,Primera Division,2008,2008/2009
Recreativo Huelva,Andrés Lamas,24,Centre-Back,Defensor,free transfer,in,Summer,NA,Primera Division,2008,2008/2009
Recreativo Huelva,César Arzo,22,Centre-Back,Villarreal,free transfer,in,Summer,NA,Primera Division,2008,2008/2009
Recreativo Huelva,Roberto,22,Goalkeeper,Atlético Madrid,free transfer,in,Summer,NA,Primera Division,2008,2008/2009
Recreativo Huelva,Kanga Akalé,27,Left Winger,Lens,loan transfer,in,Summer,NA,Primera Division,2008,2008/2009
Recreativo Huelva,José Manuel Casado,21,Left-Back,Sevilla Atl.,loan transfer,in,Summer,NA,Primera Division,2008,2008/2009
Recreativo Huelva,Emmanuel Badu,17,Central Midfield,Berekum Arsenal,loan transfer,in,Summer,NA,Primera Division,2008,2008/2009
Recreativo Huelva,Joselito,23,Attacking Midfield,CyD Leonesa,"End of loanJun 30, 2008",in,Summer,0,Primera Division,2008,2008/2009
Recreativo Huelva,Florent Sinama-Pongolle,23,Second Striker,Atlético Madrid,€10.00m,out,Summer,10,Primera Division,2008,2008/2009
Recreativo Huelva,Carlos Martins,26,Attacking Midfield,Benfica,€2.40m,out,Summer,2.4,Primera Division,2008,2008/2009
Recreativo Huelva,Dani Bautista,27,Left-Back,Hércules CF,€1.10m,out,Summer,1.1,Primera Division,2008,2008/2009
Recreativo Huelva,Mariano Barbosa,23,Goalkeeper,Estudiantes,€800Th.,out,Summer,0.8,Primera Division,2008,2008/2009
Recreativo Huelva,Edwin Congo,31,Centre-Forward,Olímpic Xàtiva,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
Recreativo Huelva,Laurentiu Rosu,32,Left Winger,Cádiz CF,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
Recreativo Huelva,Edu Moya,27,Right-Back,Celta de Vigo,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
Recreativo Huelva,Jose Antonio Luque Ramirez,34,Goalkeeper,Écija Balompié,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
Recreativo Huelva,Gerard López,29,Central Midfield,Without Club,-,out,Summer,0,Primera Division,2008,2008/2009
Recreativo Huelva,José Calvo,26,Right-Back,Boca Juniors,"End of loanJun 30, 2008",out,Summer,0,Primera Division,2008,2008/2009
Recreativo Huelva,Martín Cáceres,21,Centre-Back,Villarreal,"End of loanJun 30, 2008",out,Summer,0,Primera Division,2008,2008/2009
Recreativo Huelva,Marquitos,21,Attacking Midfield,Villarreal,"End of loanJun 30, 2008",out,Summer,0,Primera Division,2008,2008/2009
Recreativo Huelva,Silvestre Varela,23,Left Winger,Sporting CP,"End of loanJun 30, 2008",out,Summer,0,Primera Division,2008,2008/2009
Recreativo Huelva,Stefano Sorrentino,29,Goalkeeper,AEK Athens,"End of loanJun 30, 2008",out,Summer,0,Primera Division,2008,2008/2009
Sporting Gijón,Francisco Maldonado,27,Attacking Midfield,Real Betis,€100Th.,in,Summer,0.1,Primera Division,2008,2008/2009
Sporting Gijón,Carmelo,24,Attacking Midfield,Levante,free transfer,in,Summer,NA,Primera Division,2008,2008/2009
Sporting Gijón,Diego Camacho,31,Defensive Midfield,Levante,free transfer,in,Summer,NA,Primera Division,2008,2008/2009
Sporting Gijón,Jürgen Colin,27,Centre-Back,Ajax,free transfer,in,Summer,NA,Primera Division,2008,2008/2009
Sporting Gijón,Iván Cuéllar,24,Goalkeeper,Atlético Madrid,?,in,Summer,NA,Primera Division,2008,2008/2009
Sporting Gijón,Alejandro García,24,Goalkeeper,FC Cartagena,"End of loanJun 30, 2008",in,Summer,0,Primera Division,2008,2008/2009
Sporting Gijón,Noel Alonso,21,Left-Back,Celta Vigo B,"End of loanJun 30, 2008",in,Summer,0,Primera Division,2008,2008/2009
Sporting Gijón,Roberto Fernández,29,Goalkeeper,CA Osasuna,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
Sporting Gijón,Chus Bravo,29,Centre-Back,Mérida UD,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
Sporting Gijón,Alejandro García,24,Goalkeeper,Ponferradina,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
Sporting Gijón,Jorge Pina,25,Attacking Midfield,Levante,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
Sporting Gijón,Noel Alonso,21,Left-Back,UD Melilla,loan transfer,out,Summer,NA,Primera Division,2008,2008/2009
Sporting Gijón,Jony López,21,Centre-Back,Barcelona B,loan transfer,out,Summer,NA,Primera Division,2008,2008/2009
Sporting Gijón,Marcos Landeira,21,Central Midfield,UD Melilla,loan transfer,out,Summer,NA,Primera Division,2008,2008/2009
Sporting Gijón,Carlos Hidalgo,22,Centre-Forward,Deportivo Pasto,"End of loanJun 30, 2008",out,Summer,0,Primera Division,2008,2008/2009
CD Numancia,Asier Goiria,27,Centre-Forward,SD Eibar,€300Th.,in,Summer,0.3,Primera Division,2008,2008/2009
CD Numancia,Carlos Aranda,27,Centre-Forward,Granada 74 CF,free transfer,in,Summer,NA,Primera Division,2008,2008/2009
CD Numancia,Antonio Guayre,28,Right Winger,Celta de Vigo,free transfer,in,Summer,NA,Primera Division,2008,2008/2009
CD Numancia,Juan Pablo,29,Goalkeeper,CD Tenerife,free transfer,in,Summer,NA,Primera Division,2008,2008/2009
CD Numancia,José Javier Barkero,29,Attacking Midfield,Albacete,free transfer,in,Summer,NA,Primera Division,2008,2008/2009
CD Numancia,Dimas Delgado,25,Central Midfield,Barcelona B,?,in,Summer,NA,Primera Division,2008,2008/2009
CD Numancia,Roberto Platero,21,Centre-Forward,Racing B,?,in,Summer,NA,Primera Division,2008,2008/2009
CD Numancia,Domingo Cisma,26,Left-Back,UD Almería,loan transfer,in,Summer,NA,Primera Division,2008,2008/2009
CD Numancia,Carlos Bellvís,23,Left-Back,Valencia B,loan transfer,in,Summer,NA,Primera Division,2008,2008/2009
CD Numancia,Álvaro Antón,24,Attacking Midfield,Real Valladolid,loan transfer,in,Summer,NA,Primera Division,2008,2008/2009
CD Numancia,Grégory Béranger,26,Left-Back,Espanyol,€1.50m,out,Summer,1.5,Primera Division,2008,2008/2009
CD Numancia,Jacobo Sanz,24,Goalkeeper,Real Valladolid,€500Th.,out,Summer,0.5,Primera Division,2008,2008/2009
CD Numancia,Julio Álvarez,27,Attacking Midfield,UD Almería,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
CD Numancia,Sergio Aragoneses,31,Goalkeeper,CD Tenerife,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
CD Numancia,Bolo,34,Centre-Forward,Barakaldo CF,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
CD Numancia,Rafa Jordá,24,Centre-Forward,Alicante CF,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
CD Numancia,Álvaro Núñez,35,Goalkeeper,CD Guadalajara,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
CD Numancia,Sietes,34,Left-Back,CD Lealtad,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
CD Numancia,César Huete,23,Right Winger,CD Dénia,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
CD Numancia,Carmelo,24,Attacking Midfield,Levante,"End of loanJun 30, 2008",out,Summer,0,Primera Division,2008,2008/2009
Málaga CF,Weligton,28,Centre-Back,Grasshoppers,€500Th.,in,Summer,0.5,Primera Division,2008,2008/2009
Málaga CF,Albert Luque,30,Left Winger,Ajax,Loan fee:€500Th.,in,Summer,0.5,Primera Division,2008,2008/2009
Málaga CF,Miguel Ángel,29,Defensive Midfield,Real Betis,€100Th.,in,Summer,0.1,Primera Division,2008,2008/2009
Málaga CF,Manolo Gaspar,27,Right-Back,Levante,free transfer,in,Summer,NA,Primera Division,2008,2008/2009
Málaga CF,Fernando,29,Attacking Midfield,Real Betis,free transfer,in,Summer,NA,Primera Division,2008,2008/2009
Málaga CF,Ibán Cuadrado,29,Centre-Back,Real Murcia,free transfer,in,Summer,NA,Primera Division,2008,2008/2009
Málaga CF,Pere Martí,26,Defensive Midfield,Elche CF,free transfer,in,Summer,NA,Primera Division,2008,2008/2009
Málaga CF,Lolo,23,Defensive Midfield,Sevilla FC,loan transfer,in,Summer,NA,Primera Division,2008,2008/2009
Málaga CF,José Luque,30,Left Midfield,Granada 74 CF,?,in,Summer,NA,Primera Division,2008,2008/2009
Málaga CF,Nacho,28,Left-Back,Getafe,loan transfer,in,Summer,NA,Primera Division,2008,2008/2009
Málaga CF,Pablo,19,Right Midfield,Real Zaragoza,loan transfer,in,Summer,NA,Primera Division,2008,2008/2009
Málaga CF,Adrián López,20,Centre-Forward,Dep. La Coruña,loan transfer,in,Summer,NA,Primera Division,2008,2008/2009
Málaga CF,Duda,28,Left Midfield,Sevilla FC,loan transfer,in,Summer,NA,Primera Division,2008,2008/2009
Málaga CF,Ernesto Gómez,23,Left Midfield,Ponferradina,"End of loanJun 30, 2008",in,Summer,0,Primera Division,2008,2008/2009
Málaga CF,Jesule,35,Centre-Back,Mérida UD,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
Málaga CF,Raúl Gaitán,28,Right-Back,Poli Ejido,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
Málaga CF,Roberto Peragón,30,Right Winger,Alicante CF,free transfer,out,Summer,NA,Primera Division,2008,2008/2009
