club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Hamburger SV,Nico-Jan Hoogma,29,Centre-Back,Twente FC,€1.00m,in,Summer,1,1 Bundesliga,1998,1998/1999
Hamburger SV,Vanja Grubac,27,Centre-Forward,OFK Beograd,€600Th.,in,Summer,0.6,1 Bundesliga,1998,1998/1999
Hamburger SV,Dimitrios Grammozis,19,Defensive Midfield,KFC Uerdingen,€350Th.,in,Summer,0.35,1 Bundesliga,1998,1998/1999
Hamburger SV,Alexander Bade,27,Goalkeeper,KFC Uerdingen,€300Th.,in,Summer,0.3,1 Bundesliga,1998,1998/1999
Hamburger SV,Martin Dahlin,30,Centre-Forward,Blackburn,Loan fee:€200Th.,in,Summer,0.2,1 Bundesliga,1998,1998/1999
Hamburger SV,Sergey Kiryakov,28,Centre-Forward,Karlsruher SC,free transfer,in,Summer,NA,1 Bundesliga,1998,1998/1999
Hamburger SV,Oliver Straube,26,Left Midfield,KFC Uerdingen,free transfer,in,Summer,NA,1 Bundesliga,1998,1998/1999
Hamburger SV,Martin Groth,28,Right Midfield,Hansa Rostock,free transfer,in,Summer,NA,1 Bundesliga,1998,1998/1999
Hamburger SV,Fabian Ernst,19,Defensive Midfield,Hannover 96,free transfer,in,Summer,NA,1 Bundesliga,1998,1998/1999
Hamburger SV,Thomas Doll,32,Attacking Midfield,Bari,free transfer,in,Summer,NA,1 Bundesliga,1998,1998/1999
Hamburger SV,Josip Simunic,20,Centre-Back,Hamburger SV II,-,in,Summer,0,1 Bundesliga,1998,1998/1999
Hamburger SV,Mahmut Yilmaz,18,Centre-Forward,Hamburg U19,-,in,Summer,0,1 Bundesliga,1998,1998/1999
Hamburger SV,Rodolfo Cardoso,29,Attacking Midfield,Boca Juniors,"End of loanJun 30, 1998",in,Summer,0,1 Bundesliga,1998,1998/1999
Hamburger SV,Soner Uysal,20,Centre-Forward,FC Gütersloh,"End of loanJun 30, 1998",in,Summer,0,1 Bundesliga,1998,1998/1999
Hamburger SV,Pawel Wojtala,25,Centre-Back,Werder Bremen,€500Th.,out,Summer,0.5,1 Bundesliga,1998,1998/1999
Hamburger SV,Andreas Zeyer,30,Defensive Midfield,Karlsruher SC,€350Th.,out,Summer,0.35,1 Bundesliga,1998,1998/1999
Hamburger SV,Michael Molata,25,Centre-Back,Karlsruher SC,€325Th.,out,Summer,0.325,1 Bundesliga,1998,1998/1999
Hamburger SV,Richard Golz,30,Goalkeeper,SC Freiburg,€245Th.,out,Summer,0.245,1 Bundesliga,1998,1998/1999
Hamburger SV,Rodolfo Cardoso,29,Attacking Midfield,Estudiantes,Loan fee:€175Th.,out,Summer,0.175,1 Bundesliga,1998,1998/1999
Hamburger SV,Stefan Schnoor,27,Centre-Back,Derby,free transfer,out,Summer,NA,1 Bundesliga,1998,1998/1999
Hamburger SV,Sven Kmetsch,27,Defensive Midfield,FC Schalke 04,free transfer,out,Summer,NA,1 Bundesliga,1998,1998/1999
Hamburger SV,Hasan Salihamidzic,21,Right Midfield,FC Bayern,free transfer,out,Summer,NA,1 Bundesliga,1998,1998/1999
Hamburger SV,Jakob Friis-Hansen,31,Centre-Back,Retired,-,out,Summer,0,1 Bundesliga,1998,1998/1999
Hamburger SV,Uwe Jähnig,28,Centre-Forward,Retired,-,out,Summer,0,1 Bundesliga,1998,1998/1999
