club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Juventus FC,Jocelyn Blanchard,26,Defensive Midfield,FC Metz,€6.50m,in,Summer,6.5,Serie A,1998,1998/1999
Juventus FC,Igor Tudor,20,Centre-Back,Hajduk Split,€3.70m,in,Summer,3.7,Serie A,1998,1998/1999
Juventus FC,Massimo Paci,20,Centre-Back,Ancona,?,in,Summer,NA,Serie A,1998,1998/1999
Juventus FC,Simone Perrotta,20,Attacking Midfield,Reggina,?,in,Summer,NA,Serie A,1998,1998/1999
Juventus FC,Zoran Mirkovic,26,Right-Back,Atalanta BC,?,in,Summer,NA,Serie A,1998,1998/1999
Juventus FC,Giuseppe Sculli,17,Left Winger,Juventus U19,-,in,Summer,0,Serie A,1998,1998/1999
Juventus FC,Andrea Gentile,18,Central Midfield,Juventus U19,-,in,Summer,0,Serie A,1998,1998/1999
Juventus FC,Moreno Torricelli,28,Right-Back,Fiorentina,€6.20m,out,Summer,6.2,Serie A,1998,1998/1999
Juventus FC,Salvatore Aronica,20,Centre-Back,FC Crotone,Loan fee:€91Th.,out,Summer,0.091,Serie A,1998,1998/1999
Juventus FC,Stefano Sorrentino,19,Goalkeeper,Torino,free transfer,out,Summer,NA,Serie A,1998,1998/1999
Juventus FC,Marcelo Zalayeta,19,Centre-Forward,Empoli,loan transfer,out,Summer,NA,Serie A,1998,1998/1999
Juventus FC,Dimas,29,Left-Back,Fenerbahce,?,out,Summer,NA,Serie A,1998,1998/1999
Juventus FC,Fabio Pecchia,24,Right Midfield,Sampdoria,?,out,Summer,NA,Serie A,1998,1998/1999
Juventus FC,Edoardo Braiati,18,Central Midfield,SPAL,?,out,Summer,NA,Serie A,1998,1998/1999
Juventus FC,Massimiliano Zazzetta,18,defence,AC Pisa,?,out,Summer,NA,Serie A,1998,1998/1999
Juventus FC,Salvatore Aronica,20,Centre-Back,Reggina,loan transfer,out,Summer,NA,Serie A,1998,1998/1999
Juventus FC,Riccardo Bonetto,19,Left-Back,Fermana,loan transfer,out,Summer,NA,Serie A,1998,1998/1999
Juventus FC,Christian Manfredini,23,Left Winger,Cosenza,loan transfer,out,Summer,NA,Serie A,1998,1998/1999
