club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
FC Lorient,Fabien Le Dillaut,NA,Goalkeeper,Unknown,?,in,Summer,NA,Ligue 1,1998,1998/1999
FC Lorient,Alexandre Moreno,20,midfield,SCO Angers,?,in,Summer,NA,Ligue 1,1998,1998/1999
FC Lorient,Pascal Camadini,26,Central Midfield,FC Sion,?,in,Summer,NA,Ligue 1,1998,1998/1999
FC Lorient,Ross Aloisi,25,Central Midfield,FC Aarau,?,in,Summer,NA,Ligue 1,1998,1998/1999
FC Lorient,Emerson,25,Second Striker,Defensor,loan transfer,in,Summer,NA,Ligue 1,1998,1998/1999
FC Lorient,Robert Malm,24,Centre-Forward,Toulouse,free transfer,out,Summer,NA,Ligue 1,1998,1998/1999
FC Lorient,Sébastien Le Paih,23,Attacking Midfield,SCO Angers,?,out,Summer,NA,Ligue 1,1998,1998/1999
FC Lorient,David-Alexandre Dicanot,24,defence,FC Martigues,?,out,Summer,NA,Ligue 1,1998,1998/1999
FC Lorient,Cyrille Watier,26,Centre-Forward,GSI Pontivy,?,out,Summer,NA,Ligue 1,1998,1998/1999
FC Lorient,Christophe Le Grix,24,Left Midfield,FC Metz,?,out,Summer,NA,Ligue 1,1998,1998/1999
FC Lorient,David Grossmann,25,defence,SCO Angers,?,out,Summer,NA,Ligue 1,1998,1998/1999
FC Lorient,Olivier Moullac,25,Goalkeeper,Retired,-,out,Summer,0,Ligue 1,1998,1998/1999
FC Lorient,Philippe Schuth,31,Goalkeeper,Without Club,-,out,Summer,0,Ligue 1,1998,1998/1999
FC Lorient,Djima Oyawolé,21,Centre-Forward,FC Metz,"End of loanJun 30, 1998",out,Summer,0,Ligue 1,1998,1998/1999
Olympique Lyon,Vikash Dhorasoo,24,Central Midfield,AC Le Havre,€7.50m,in,Summer,7.5,Ligue 1,1998,1998/1999
Olympique Lyon,Serge Blanc,25,Left-Back,Marseille,free transfer,in,Summer,NA,Ligue 1,1998,1998/1999
Olympique Lyon,Anthony Braizat,20,Right Midfield,Cannes,?,in,Summer,NA,Ligue 1,1998,1998/1999
Olympique Lyon,Luc Borrelli,NA,Goalkeeper,SM Caen,?,in,Summer,NA,Ligue 1,1998,1998/1999
Olympique Lyon,Marco Grassi,29,Centre-Forward,Cannes,?,in,Summer,NA,Ligue 1,1998,1998/1999
Olympique Lyon,Hubert Fournier,30,Centre-Back,Bor. M'gladbach,?,in,Summer,NA,Ligue 1,1998,1998/1999
Olympique Lyon,Jérémie Bréchet,18,Centre-Back,Olymp. Lyon B,-,in,Summer,0,Ligue 1,1998,1998/1999
Olympique Lyon,Olivier Bernard,18,Left-Back,Olymp. Lyon B,-,in,Summer,0,Ligue 1,1998,1998/1999
Olympique Lyon,Cédric Bardon,21,Central Midfield,Stade Rennais,free transfer,out,Summer,NA,Ligue 1,1998,1998/1999
Olympique Lyon,Laurent Courtois,19,Left Midfield,AC Ajaccio,free transfer,out,Summer,NA,Ligue 1,1998,1998/1999
Olympique Lyon,Olivier Bellisi,22,Left-Back,SM Caen,free transfer,out,Summer,NA,Ligue 1,1998,1998/1999
Olympique Lyon,Jean-Claude Nadon,33,Goalkeeper,Guingamp,?,out,Summer,NA,Ligue 1,1998,1998/1999
Olympique Lyon,Stéphane Roche,27,Central Midfield,OGC Nice,?,out,Summer,NA,Ligue 1,1998,1998/1999
Olympique Lyon,Ghislain Anselmini,28,Left-Back,Guingamp,?,out,Summer,NA,Ligue 1,1998,1998/1999
Olympique Lyon,Daniel Bravo,35,Defensive Midfield,Marseille,?,out,Summer,NA,Ligue 1,1998,1998/1999
Olympique Lyon,Johann Charpenet,21,Centre-Back,Nîmes Olympique,loan transfer,out,Summer,NA,Ligue 1,1998,1998/1999
Olympique Lyon,Frédéric Fouret,23,Centre-Forward,LB Châteauroux,loan transfer,out,Summer,NA,Ligue 1,1998,1998/1999
Olympique Lyon,Reynald Pedros,26,Left Midfield,AC Parma,"End of loanJun 30, 1998",out,Summer,0,Ligue 1,1998,1998/1999
FC Nantes,Antoine Sibierski,23,Attacking Midfield,AJ Auxerre,?,in,Summer,NA,Ligue 1,1998,1998/1999
FC Nantes,Néstor Fabbri,30,Centre-Back,Boca Juniors,?,in,Summer,NA,Ligue 1,1998,1998/1999
FC Nantes,André Emanuel Ottou,18,defence,Samsunspor,?,in,Summer,NA,Ligue 1,1998,1998/1999
FC Nantes,Sébastien Pauvert,20,Goalkeeper,SO Cholet,?,in,Summer,NA,Ligue 1,1998,1998/1999
FC Nantes,Diego Daniel Bustos,23,Centre-Forward,Ferro,?,in,Summer,NA,Ligue 1,1998,1998/1999
FC Nantes,Sébastien Piocelle,19,Defensive Midfield,FC Nantes B,-,in,Summer,0,Ligue 1,1998,1998/1999
FC Nantes,Charles Devineau,18,Defensive Midfield,FC Nantes U19,-,in,Summer,0,Ligue 1,1998,1998/1999
FC Nantes,Yves Deroff,19,Right-Back,FC Nantes B,-,in,Summer,0,Ligue 1,1998,1998/1999
FC Nantes,Pascal Delhommeau,19,Centre-Back,FC Nantes B,-,in,Summer,0,Ligue 1,1998,1998/1999
FC Nantes,Marama Vahirua,18,Centre-Forward,FC Nantes B,-,in,Summer,0,Ligue 1,1998,1998/1999
FC Nantes,Eric Loussouarn,23,Goalkeeper,LB Châteauroux,"End of loanJun 30, 1998",in,Summer,0,Ligue 1,1998,1998/1999
FC Nantes,Adel Sellimi,25,Centre-Forward,Real Jaén CF,"End of loanJun 30, 1998",in,Summer,0,Ligue 1,1998,1998/1999
FC Nantes,Adel Sellimi,25,Centre-Forward,SC Freiburg,free transfer,out,Summer,NA,Ligue 1,1998,1998/1999
FC Nantes,Bruno Carotti,25,Centre-Back,Paris SG,free transfer,out,Summer,NA,Ligue 1,1998,1998/1999
FC Nantes,Yao Aziawonou,18,Defensive Midfield,FC Sion,?,out,Summer,NA,Ligue 1,1998,1998/1999
FC Nantes,Jocelyn Gourvennec,26,Attacking Midfield,Marseille,?,out,Summer,NA,Ligue 1,1998,1998/1999
FC Nantes,Fabrice Grange,26,Goalkeeper,Liaoning FC,?,out,Summer,NA,Ligue 1,1998,1998/1999
FC Nantes,Laurent Guyot,28,Centre-Back,Toulouse,?,out,Summer,NA,Ligue 1,1998,1998/1999
FC Nantes,Jean-Michel Ferri,29,Defensive Midfield,Istanbulspor,?,out,Summer,NA,Ligue 1,1998,1998/1999
FC Nantes,Serge Le Dizet,34,Right-Back,Retired,-,out,Summer,0,Ligue 1,1998,1998/1999
FC Nantes,Serge Le Dizet,34,Right-Back,Retired,-,out,Summer,0,Ligue 1,1998,1998/1999
Montpellier HSC,Xavier Gravelaine,29,Centre-Forward,Marseille,loan transfer,in,Summer,NA,Ligue 1,1998,1998/1999
Montpellier HSC,Franck Silvestre,31,Centre-Back,AJ Auxerre,?,in,Summer,NA,Ligue 1,1998,1998/1999
Montpellier HSC,Cyril Serredszum,26,Defensive Midfield,FC Metz,?,in,Summer,NA,Ligue 1,1998,1998/1999
Montpellier HSC,Didier Thimothée,28,Centre-Forward,Saint-Étienne,?,in,Summer,NA,Ligue 1,1998,1998/1999
Montpellier HSC,Marc-Éric Gueï,17,Centre-Forward,Montpellier U19,-,in,Summer,0,Ligue 1,1998,1998/1999
Montpellier HSC,Vincent Petit,24,Centre-Forward,SM Caen,"End of loanJun 30, 1998",in,Summer,0,Ligue 1,1998,1998/1999
Montpellier HSC,Ibrahima Bakayoko,21,Centre-Forward,Everton,€6.75m,out,Summer,6.75,Ligue 1,1998,1998/1999
Montpellier HSC,Hervé Alicarte,23,Sweeper,G. Bordeaux,€3.30m,out,Summer,3.3,Ligue 1,1998,1998/1999
Montpellier HSC,Romain Larrieu,21,Goalkeeper,ASOA Valence,free transfer,out,Summer,NA,Ligue 1,1998,1998/1999
Montpellier HSC,Christophe Sanchez,25,Centre-Forward,Bologna,?,out,Summer,NA,Ligue 1,1998,1998/1999
Montpellier HSC,Franck Rizzetto,27,Attacking Midfield,FC Metz,?,out,Summer,NA,Ligue 1,1998,1998/1999
Montpellier HSC,Sylvain Deplace,26,Defensive Midfield,Guingamp,?,out,Summer,NA,Ligue 1,1998,1998/1999
Montpellier HSC,Vincent Petit,24,Centre-Forward,AC Ajaccio,?,out,Summer,NA,Ligue 1,1998,1998/1999
Montpellier HSC,Kader Ferhaoui,33,Left Midfield,Saint-Étienne,?,out,Summer,NA,Ligue 1,1998,1998/1999
Montpellier HSC,Thierry Laurey,34,Defensive Midfield,Retired,-,out,Summer,0,Ligue 1,1998,1998/1999
RC Lens,Stéphane Dalmat,19,Central Midfield,LB Châteauroux,€3.80m,in,Summer,3.8,Ligue 1,1998,1998/1999
RC Lens,Daniel Moreira,20,Second Striker,Guingamp,€3.80m,in,Summer,3.8,Ligue 1,1998,1998/1999
RC Lens,Pascal Nouma,26,Centre-Forward,R. Strasbourg,€3.50m,in,Summer,3.5,Ligue 1,1998,1998/1999
RC Lens,Cyril Rool,23,Left-Back,SC Bastia,free transfer,in,Summer,NA,Ligue 1,1998,1998/1999
RC Lens,Ernest Oben-Etchi,23,Centre-Back,Cotonsport,?,in,Summer,NA,Ligue 1,1998,1998/1999
RC Lens,Junaid Hartley,20,midfield,Vitória Setúbal,?,in,Summer,NA,Ligue 1,1998,1998/1999
RC Lens,Alex Nyarko,24,Central Midfield,Karlsruher SC,?,in,Summer,NA,Ligue 1,1998,1998/1999
RC Lens,Ludovic Delporte,18,Left Winger,RC Lens B,-,in,Summer,0,Ligue 1,1998,1998/1999
RC Lens,Franck Chaussidière,19,Central Midfield,RC Lens B,-,in,Summer,0,Ligue 1,1998,1998/1999
RC Lens,Franck Queudrue,19,Left-Back,RC Lens B,-,in,Summer,0,Ligue 1,1998,1998/1999
RC Lens,Cédric Berthelin,21,Goalkeeper,RC Lens U19,-,in,Summer,0,Ligue 1,1998,1998/1999
RC Lens,Cédric Vernier,23,Centre-Back,Paris FC,"End of loanJun 30, 1998",in,Summer,0,Ligue 1,1998,1998/1999
RC Lens,Stéphane Ziani,26,Attacking Midfield,Dep. La Coruña,€5.00m,out,Summer,5,Ligue 1,1998,1998/1999
RC Lens,Romain Pitau,20,Defensive Midfield,US Créteil,free transfer,out,Summer,NA,Ligue 1,1998,1998/1999
RC Lens,Wilson Oruma,21,Attacking Midfield,Samsunspor,?,out,Summer,NA,Ligue 1,1998,1998/1999
RC Lens,Matthieu Assou-Ekotto,20,Defensive Midfield,Exc. Mouscron,?,out,Summer,NA,Ligue 1,1998,1998/1999
RC Lens,Anto Drobnjak,29,Centre-Forward,Gamba Osaka,?,out,Summer,NA,Ligue 1,1998,1998/1999
RC Lens,Titi Camara,24,Centre-Forward,Marseille,?,out,Summer,NA,Ligue 1,1998,1998/1999
RC Lens,Jean-Guy Wallemme,30,Centre-Back,Coventry,?,out,Summer,NA,Ligue 1,1998,1998/1999
RC Lens,Hervé Arsène,34,Defensive Midfield,Retired,-,out,Summer,0,Ligue 1,1998,1998/1999
FC Sochaux-Montbéliard,Philippe Raschke,30,Right-Back,R. Strasbourg,?,in,Summer,NA,Ligue 1,1998,1998/1999
FC Sochaux-Montbéliard,Vincent Fernandez,23,Goalkeeper,Paris SG,?,in,Summer,NA,Ligue 1,1998,1998/1999
FC Sochaux-Montbéliard,Stéphane Dedebant,27,Central Midfield,LB Châteauroux,?,in,Summer,NA,Ligue 1,1998,1998/1999
FC Sochaux-Montbéliard,Didier Lang,27,Defensive Midfield,Sporting CP,?,in,Summer,NA,Ligue 1,1998,1998/1999
FC Sochaux-Montbéliard,Frédéric Martin,29,Right-Back,OGC Nice,?,in,Summer,NA,Ligue 1,1998,1998/1999
FC Sochaux-Montbéliard,Franck Vandecasteele,30,Centre-Forward,OGC Nice,?,in,Summer,NA,Ligue 1,1998,1998/1999
FC Sochaux-Montbéliard,Danijel Ljuboja,19,Centre-Forward,FC Sochaux B,-,in,Summer,0,Ligue 1,1998,1998/1999
FC Sochaux-Montbéliard,Camel Meriem,18,Attacking Midfield,FC Sochaux B,-,in,Summer,0,Ligue 1,1998,1998/1999
FC Sochaux-Montbéliard,El-Hadji Diouf,17,Centre-Forward,FC Sochaux U19,-,in,Summer,0,Ligue 1,1998,1998/1999
FC Sochaux-Montbéliard,Mickaël Ravaux,19,Centre-Back,FC Sochaux B,-,in,Summer,0,Ligue 1,1998,1998/1999
FC Sochaux-Montbéliard,Frédéric Viseux,27,Right-Back,LOSC Lille B,free transfer,out,Summer,NA,Ligue 1,1998,1998/1999
FC Sochaux-Montbéliard,Paulo Gomes,28,midfield,Chamois Niort,?,out,Summer,NA,Ligue 1,1998,1998/1999
FC Sochaux-Montbéliard,Nicolas De la Quintinie,24,Attacking Midfield,Troyes,?,out,Summer,NA,Ligue 1,1998,1998/1999
FC Sochaux-Montbéliard,Olivier Ichoua,27,midfield,Retired,-,out,Summer,0,Ligue 1,1998,1998/1999
AC Le Havre,Jean-Michel Lesage,21,Attacking Midfield,US Créteil,free transfer,in,Summer,NA,Ligue 1,1998,1998/1999
AC Le Havre,Adnan Custovic,20,Right Winger,NK Triglav,free transfer,in,Summer,NA,Ligue 1,1998,1998/1999
AC Le Havre,Karim Kerkar,21,Attacking Midfield,FC Gueugnon,free transfer,in,Summer,NA,Ligue 1,1998,1998/1999
AC Le Havre,Olivier Blondel,18,Goalkeeper,OG Rouen,free transfer,in,Summer,NA,Ligue 1,1998,1998/1999
AC Le Havre,Lilian Nalis,26,Central Midfield,Guingamp,?,in,Summer,NA,Ligue 1,1998,1998/1999
AC Le Havre,Milinko Pantic,31,Attacking Midfield,Atlético Madrid,?,in,Summer,NA,Ligue 1,1998,1998/1999
AC Le Havre,Nicolas Weber,27,Left-Back,LB Châteauroux,?,in,Summer,NA,Ligue 1,1998,1998/1999
AC Le Havre,Jean-Alain Boumsong,18,Centre-Back,Le Havre B,-,in,Summer,0,Ligue 1,1998,1998/1999
AC Le Havre,Guillaume Beuzelin,19,Central Midfield,Le Havre B,-,in,Summer,0,Ligue 1,1998,1998/1999
AC Le Havre,Souleymane Diawara,19,Centre-Back,Le Havre B,-,in,Summer,0,Ligue 1,1998,1998/1999
AC Le Havre,Momo Sylla,21,Right Winger,Noisy-le-Sec,"End of loanJun 30, 1998",in,Summer,0,Ligue 1,1998,1998/1999
AC Le Havre,Vikash Dhorasoo,24,Central Midfield,Olympique Lyon,€7.50m,out,Summer,7.5,Ligue 1,1998,1998/1999
AC Le Havre,Mohammed Camara,23,Left-Back,LOSC Lille,free transfer,out,Summer,NA,Ligue 1,1998,1998/1999
AC Le Havre,Christophe Horlaville,29,Centre-Forward,Port Vale,?,out,Summer,NA,Ligue 1,1998,1998/1999
AC Le Havre,Bernard Pascual,31,Centre-Back,Dundee United,?,out,Summer,NA,Ligue 1,1998,1998/1999
AC Le Havre,Jean-Luc Beauchet,25,Goalkeeper,Lib.-St.-Seurin,?,out,Summer,NA,Ligue 1,1998,1998/1999
AC Le Havre,Mathieu Louis-Jean,22,Right-Back,Nottm Forest,loan transfer,out,Summer,NA,Ligue 1,1998,1998/1999
AC Le Havre,Hamed Diallo,21,Centre-Forward,Stade Lavallois,loan transfer,out,Summer,NA,Ligue 1,1998,1998/1999
AC Le Havre,Thierry Uvenard,34,Left-Back,Retired,-,out,Summer,0,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Péguy Luyindula,19,Centre-Forward,Chamois Niort,free transfer,in,Summer,NA,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Gharib Amzine,25,Left Midfield,Mulhouse S-A,free transfer,in,Summer,NA,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Henri Camara,21,Centre-Forward,ASC Jaraaf,free transfer,in,Summer,NA,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Fabrice Ehret,18,Left-Back,Mulhouse S-A,free transfer,in,Summer,NA,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Olivier Echouafni,25,Defensive Midfield,Marseille,free transfer,in,Summer,NA,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Brahim Hemdani,20,Defensive Midfield,Cannes,?,in,Summer,NA,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Teddy Bertin,28,Centre-Back,Marseille,?,in,Summer,NA,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Per Pedersen,29,Centre-Forward,Bor. M'gladbach,?,in,Summer,NA,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Lionel Rouxel,27,Centre-Forward,Guingamp,?,in,Summer,NA,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Habib Bèye,20,Right-Back,Paris SG,?,in,Summer,NA,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Peter Frank,28,Centre-Back,Herfölge BK,?,in,Summer,NA,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Pascal Johansen,19,Central Midfield,R. Strasbourg B,-,in,Summer,0,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Olivier Dacourt,23,Defensive Midfield,Everton,€6.00m,out,Summer,6,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Pascal Nouma,26,Centre-Forward,Lens,€3.50m,out,Summer,3.5,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Yannick Rott,23,Left-Back,Toulouse,free transfer,out,Summer,NA,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Philippe Raschke,30,Right-Back,FC Sochaux,?,out,Summer,NA,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Aziz Rabbah,21,midfield,RSC Charleroi,?,out,Summer,NA,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Jean-Luc Dogon,30,Centre-Back,Stade Rennais,?,out,Summer,NA,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Christophe Avril,29,midfield,La Roche Vendée,?,out,Summer,NA,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Gérald Baticle,28,Centre-Forward,AJ Auxerre,?,out,Summer,NA,Ligue 1,1998,1998/1999
RC Strasbourg Alsace,Karim M'Ghoghi,27,Central Midfield,Without Club,-,out,Summer,0,Ligue 1,1998,1998/1999
SC Bastia,Patrick Valéry,28,Right-Back,Blackburn,€120Th.,in,Summer,0.12,Ligue 1,1998,1998/1999
SC Bastia,Frédéric Née,23,Centre-Forward,SM Caen,free transfer,in,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,Franck Matingou,18,Defensive Midfield,FC Martigues,free transfer,in,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,Laurent Fournier,33,Defensive Midfield,Paris SG,?,in,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,Jean-Pierre Antonetti,18,defence,Unknown,?,in,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,David Mazzoncini,26,Defensive Midfield,Cannes,?,in,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,Andrés Grande,21,midfield,Argentinos Jrs.,?,in,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,Paulo Alves,28,Centre-Forward,Sporting CP,?,in,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,Clayton,24,Left-Back,ES Sahel,?,in,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,Stéphane Odet,22,Right Midfield,FC Martigues,?,in,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,David Ducourtioux,20,Right-Back,SC Bastia B,-,in,Summer,0,Ligue 1,1998,1998/1999
SC Bastia,Nicolas Penneteau,17,Goalkeeper,SC Bastia B,-,in,Summer,0,Ligue 1,1998,1998/1999
SC Bastia,Nassim Mendil,19,Centre-Forward,SC Bastia U19,-,in,Summer,0,Ligue 1,1998,1998/1999
SC Bastia,Piotr Swierczewski,27,Defensive Midfield,Gamba Osaka,"End of loanJun 30, 1999",in,Summer,0,Ligue 1,1998,1998/1999
SC Bastia,Sébastien Pérez,24,Right-Back,Blackburn,€3.60m,out,Summer,3.6,Ligue 1,1998,1998/1999
SC Bastia,Gabriel Fernández,20,Attacking Midfield,S. Morning,free transfer,out,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,Lubomir Moravcik,33,Attacking Midfield,MSV Duisburg,free transfer,out,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,Ermin Siljak,25,Centre-Forward,Servette FC,free transfer,out,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,Cyril Rool,23,Left-Back,Lens,free transfer,out,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,Nenad Jestrovic,22,Centre-Forward,FC Metz,free transfer,out,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,Ousmane Soumah,24,Centre-Forward,FC Lorient,loan transfer,out,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,Yannick Zambernardi,20,Centre-Back,GFCO Ajaccio,?,out,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,Mamadou Faye,30,Attacking Midfield,GFCO Ajaccio,?,out,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,Pascual Garrido,23,defence,Triestina,?,out,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,Alain Masudi,20,Attacking Midfield,Nîmes Olympique,?,out,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,Wilfrid Gohel,29,Right Winger,Cannes,?,out,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,Ardian Kozniku,30,Centre-Forward,Croatia Zagreb,?,out,Summer,NA,Ligue 1,1998,1998/1999
SC Bastia,Fabien Piveteau,34,Goalkeeper,Retired,-,out,Summer,0,Ligue 1,1998,1998/1999
Paris Saint-Germain,Jay-Jay Okocha,24,Attacking Midfield,Fenerbahce,€12.40m,in,Summer,12.4,Ligue 1,1998,1998/1999
Paris Saint-Germain,Nicolas Ouédec,26,Centre-Forward,Espanyol,€6.00m,in,Summer,6,Ligue 1,1998,1998/1999
Paris Saint-Germain,Adaílton,21,Second Striker,AC Parma,€2.00m,in,Summer,2,Ligue 1,1998,1998/1999
Paris Saint-Germain,Laurent Leroy,22,Centre-Forward,Cannes,€1.20m,in,Summer,1.2,Ligue 1,1998,1998/1999
Paris Saint-Germain,Dominique Casagrande,27,Goalkeeper,Sevilla FC,€540Th.,in,Summer,0.54,Ligue 1,1998,1998/1999
Paris Saint-Germain,Christian Wörns,26,Centre-Back,Bay. Leverkusen,free transfer,in,Summer,NA,Ligue 1,1998,1998/1999
Paris Saint-Germain,Bruno Carotti,25,Centre-Back,FC Nantes,free transfer,in,Summer,NA,Ligue 1,1998,1998/1999
Paris Saint-Germain,Alain Goma,25,Centre-Back,AJ Auxerre,free transfer,in,Summer,NA,Ligue 1,1998,1998/1999
Paris Saint-Germain,Bernard Lama,35,Goalkeeper,West Ham,free transfer,in,Summer,NA,Ligue 1,1998,1998/1999
Paris Saint-Germain,Igor Yanovski,23,Defensive Midfield,Spartak V-kavkaz,?,in,Summer,NA,Ligue 1,1998,1998/1999
Paris Saint-Germain,Yann Lachuer,25,Attacking Midfield,AJ Auxerre,?,in,Summer,NA,Ligue 1,1998,1998/1999
Paris Saint-Germain,Aliou Cissé,22,Defensive Midfield,CS Sedan,?,in,Summer,NA,Ligue 1,1998,1998/1999
Paris Saint-Germain,Nicolas Laspalles,26,Right-Back,Guingamp,?,in,Summer,NA,Ligue 1,1998,1998/1999
Paris Saint-Germain,Florian Maurice,24,Centre-Forward,Marseille,€6.00m,out,Summer,6,Ligue 1,1998,1998/1999
Paris Saint-Germain,Bruno N'Gotty,27,Centre-Back,Milan,€3.00m,out,Summer,3,Ligue 1,1998,1998/1999
Paris Saint-Germain,Raí,33,Attacking Midfield,São Paulo,free transfer,out,Summer,NA,Ligue 1,1998,1998/1999
Paris Saint-Germain,Edvin Murati,22,Left Midfield,F. Düsseldorf,loan transfer,out,Summer,NA,Ligue 1,1998,1998/1999
Paris Saint-Germain,Marko Pantelic,19,Centre-Forward,Lausanne-Sport,loan transfer,out,Summer,NA,Ligue 1,1998,1998/1999
Paris Saint-Germain,Alain Roche,30,Centre-Back,Valencia,?,out,Summer,NA,Ligue 1,1998,1998/1999
Paris Saint-Germain,Franck Gava,28,Left Midfield,Monaco,?,out,Summer,NA,Ligue 1,1998,1998/1999
Paris Saint-Germain,Laurent Fournier,33,Defensive Midfield,SC Bastia,?,out,Summer,NA,Ligue 1,1998,1998/1999
Paris Saint-Germain,Seyni N'Diaye,24,Left Winger,Xamax,?,out,Summer,NA,Ligue 1,1998,1998/1999
Paris Saint-Germain,Vincent Fernandez,23,Goalkeeper,FC Sochaux,?,out,Summer,NA,Ligue 1,1998,1998/1999
Paris Saint-Germain,Christophe Revault,26,Goalkeeper,Stade Rennais,?,out,Summer,NA,Ligue 1,1998,1998/1999
