club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Juventus FC,Vladimir Jugovic,25,Left Midfield,Sampdoria,€6.00m,in,Summer,6,Serie A,1995,1995/1996
Juventus FC,Gianluca Pessotto,24,Left-Back,Torino,€3.60m,in,Summer,3.6,Serie A,1995,1995/1996
Juventus FC,Pietro Vierchowod,36,Centre-Back,Sampdoria,€250Th.,in,Summer,0.25,Serie A,1995,1995/1996
Juventus FC,Juan Pablo Sorín,19,Left-Back,Argentinos Jrs.,?,in,Summer,NA,Serie A,1995,1995/1996
Juventus FC,Attilio Lombardo,29,Right Winger,Sampdoria,?,in,Summer,NA,Serie A,1995,1995/1996
Juventus FC,Michele Padovano,28,Centre-Forward,Reggiana,?,in,Summer,NA,Serie A,1995,1995/1996
Juventus FC,Tommaso Rocchi,17,Centre-Forward,Juventus U19,-,in,Summer,0,Serie A,1995,1995/1996
Juventus FC,Roberto Baggio,28,Second Striker,Milan,€9.30m,out,Summer,9.3,Serie A,1995,1995/1996
Juventus FC,Jürgen Kohler,29,Centre-Back,Bor. Dortmund,€2.60m,out,Summer,2.6,Serie A,1995,1995/1996
Juventus FC,Robert Jarni,26,Left-Back,Real Betis,€1.44m,out,Summer,1.44,Serie A,1995,1995/1996
Juventus FC,Enrico Fantini,19,Centre-Forward,Cremonese,?,out,Summer,NA,Serie A,1995,1995/1996
Juventus FC,Lorenzo Squizzi,21,Goalkeeper,SPAL,?,out,Summer,NA,Serie A,1995,1995/1996
Juventus FC,Alessandro Orlando,25,Left-Back,Fiorentina,?,out,Summer,NA,Serie A,1995,1995/1996
Juventus FC,Federico Giampaolo,25,Attacking Midfield,Pescara,?,out,Summer,NA,Serie A,1995,1995/1996
Juventus FC,Simone Tognon,20,midfield,SPAL,?,out,Summer,NA,Serie A,1995,1995/1996
Juventus FC,Christian Manfredini,20,Left Winger,Viterbese,loan transfer,out,Summer,NA,Serie A,1995,1995/1996
SSC Napoli,Roberto Ayala,22,Centre-Back,River Plate,€3.20m,in,Summer,3.2,Serie A,1995,1995/1996
SSC Napoli,Francesco Baldini,21,Centre-Back,Lucchese,€250Th.,in,Summer,0.25,Serie A,1995,1995/1996
