club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Real Sociedad,Ricardo Sá Pinto,24,Second Striker,Sporting CP,€3.60m,in,Summer,3.6,Primera Division,1997,1997/1998
Real Sociedad,Dietmar Kühbauer,26,Central Midfield,Rapid Vienna,€600Th.,in,Summer,0.6,Primera Division,1997,1997/1998
Real Sociedad,Mikel Antía,24,Centre-Back,Real Valladolid,?,in,Summer,NA,Primera Division,1997,1997/1998
Real Sociedad,Iker Sarriegi,23,Centre-Back,SD Eibar,?,in,Summer,NA,Primera Division,1997,1997/1998
Real Sociedad,Aitor López Rekarte,21,Right-Back,Real Sociedad B,-,in,Summer,0,Primera Division,1997,1997/1998
Real Sociedad,Joachim Yaw,23,midfield,Hércules CF,?,out,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),Iván Gabrich,24,Centre-Forward,Ajax,€3.01m,in,Summer,3.01,Primera Division,1997,1997/1998
CP Mérida (- 2000),Gonzalo de los Santos,20,Defensive Midfield,Peñarol,€1.32m,in,Summer,1.32,Primera Division,1997,1997/1998
CP Mérida (- 2000),Marcos Martín,28,Defensive Midfield,Sevilla FC,€960Th.,in,Summer,0.96,Primera Division,1997,1997/1998
CP Mérida (- 2000),Juan Sabas,30,Centre-Forward,Real Betis,€751Th.,in,Summer,0.751,Primera Division,1997,1997/1998
CP Mérida (- 2000),Leo Biagini,20,Centre-Forward,Atlético Madrid,Loan fee:€210Th.,in,Summer,0.21,Primera Division,1997,1997/1998
CP Mérida (- 2000),José Cortés,27,Right-Back,CF Extremadura,free transfer,in,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),Leo Franco,20,Goalkeeper,Independiente,loan transfer,in,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),Dmitri Radchenko,26,Centre-Forward,Dep. La Coruña,loan transfer,in,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),David Ávila,19,attack,Barcelona B,?,in,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),Carlos Navarro Montoya,31,Goalkeeper,Boca Juniors,?,in,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),Jaime Molina,28,Centre-Back,Espanyol,?,in,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),Pirri Mori,26,Attacking Midfield,SD Compostela,?,in,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),Manuel Ruano,22,Right Midfield,Levante,?,in,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),Ramón de Quintana,25,Centre-Back,Rayo Vallecano,?,in,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),Manuel Canabal,22,Centre-Forward,Real Madrid,€4.81m,out,Summer,4.81,Primera Division,1997,1997/1998
CP Mérida (- 2000),Luis Miguel Olivar,24,midfield,CF Fuenlabrada,?,out,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),Sergio Barila,24,Left-Back,Levante,?,out,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),José Baroja,27,Centre-Back,Albacete,?,out,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),Francisco Leal,32,Goalkeeper,Alavés,?,out,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),Carlos Barraso,25,attack,Xerez CD,?,out,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),Ángel Morales,23,Attacking Midfield,Sampdoria,?,out,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),Virgilio Hernández,28,Left-Back,Córdoba CF,?,out,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),Jerzy Podbrozny,30,Centre-Forward,CD Toledo,?,out,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),Chema,27,Centre-Back,Levante,?,out,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),Goran Milojevic,32,midfield,América,?,out,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),Remco Torken,25,attack,KSK Beveren,?,out,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),Tete,23,Goalkeeper,Deportivo B,?,out,Summer,NA,Primera Division,1997,1997/1998
CP Mérida (- 2000),Sladjan Scepovic,31,attack,Retired,-,out,Summer,0,Primera Division,1997,1997/1998
CP Mérida (- 2000),Juan Toribio,31,Right-Back,Retired,-,out,Summer,0,Primera Division,1997,1997/1998
CP Mérida (- 2000),Quique Martín,24,Left Winger,Barcelona B,"End of loanJul 1, 1997",out,Summer,0,Primera Division,1997,1997/1998
SD Compostela,René Ponk,25,Goalkeeper,FC Utrecht,free transfer,in,Summer,NA,Primera Division,1997,1997/1998
SD Compostela,Romano Sion,26,midfield,Emmen,?,in,Summer,NA,Primera Division,1997,1997/1998
SD Compostela,Borja Agirretxu,28,Left-Back,Celta de Vigo,?,in,Summer,NA,Primera Division,1997,1997/1998
SD Compostela,Changui,20,Centre-Forward,Unknown,"End of loanJun 30, 1997",in,Summer,0,Primera Division,1997,1997/1998
SD Compostela,Festus Agu,22,Centre-Forward,CD Ourense,"End of loanJun 1, 1997",in,Summer,0,Primera Division,1997,1997/1998
SD Compostela,Bent Christensen,30,Centre-Forward,Genclerbirligi,free transfer,out,Summer,NA,Primera Division,1997,1997/1998
SD Compostela,Festus Agu,22,Centre-Forward,Optik Rathenow,?,out,Summer,NA,Primera Division,1997,1997/1998
