club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Hamburger SV,Valdas Ivanauskas,26,Centre-Forward,Austria Vienna,€850Th.,in,Summer,0.85,1 Bundesliga,1993,1993/1994
Hamburger SV,Michael Kostner,24,Sweeper,Saarbrücken,€500Th.,in,Summer,0.5,1 Bundesliga,1993,1993/1994
Hamburger SV,Andreas Sassen,25,Attacking Midfield,Bay. Uerdingen,€400Th.,in,Summer,0.4,1 Bundesliga,1993,1993/1994
Hamburger SV,Jörg Albertz,22,Left Midfield,F. Düsseldorf,€300Th.,in,Summer,0.3,1 Bundesliga,1993,1993/1994
Hamburger SV,Stig Töfting,23,Defensive Midfield,Aarhus GF,€300Th.,in,Summer,0.3,1 Bundesliga,1993,1993/1994
Hamburger SV,Marijan Kovacevic,19,Centre-Back,Hamburger SV II,-,in,Summer,0,1 Bundesliga,1993,1993/1994
Hamburger SV,Riccardo Baich,19,attack,Hamburger SV II,-,in,Summer,0,1 Bundesliga,1993,1993/1994
Hamburger SV,Jan Furtok,31,Centre-Forward,E. Frankfurt,€1.10m,out,Summer,1.1,1 Bundesliga,1993,1993/1994
Hamburger SV,Florian Weichert,25,Centre-Forward,VfB Leipzig,€375Th.,out,Summer,0.375,1 Bundesliga,1993,1993/1994
Hamburger SV,Frank Rohde,33,Sweeper,Hertha BSC,€210Th.,out,Summer,0.21,1 Bundesliga,1993,1993/1994
Hamburger SV,Andreas Reinke,24,Goalkeeper,FC St. Pauli,free transfer,out,Summer,NA,1 Bundesliga,1993,1993/1994
Hamburger SV,Pavel Dotchev,27,Sweeper,CSKA Sofia,free transfer,out,Summer,NA,1 Bundesliga,1993,1993/1994
Hamburger SV,Emerson,19,Centre-Forward,Holstein Kiel,free transfer,out,Summer,NA,1 Bundesliga,1993,1993/1994
Hamburger SV,Waldemar Matysik,31,Defensive Midfield,Wuppertaler SV,?,out,Summer,NA,1 Bundesliga,1993,1993/1994
Hamburger SV,Henning Hardt,22,Centre-Back,Holstein Kiel,?,out,Summer,NA,1 Bundesliga,1993,1993/1994
Hamburger SV,Marinus Bester,24,Centre-Forward,Werder Bremen,"End of loanJun 30, 1993",out,Summer,0,1 Bundesliga,1993,1993/1994
VfB Leipzig (- 2004),Florian Weichert,25,Centre-Forward,Hamburger SV,€375Th.,in,Summer,0.375,1 Bundesliga,1993,1993/1994
VfB Leipzig (- 2004),Steffen Heidrich,25,Attacking Midfield,Chemnitzer FC,€300Th.,in,Summer,0.3,1 Bundesliga,1993,1993/1994
VfB Leipzig (- 2004),Holger Bühner,26,Centre-Back,Rot-Weiß Erfurt,€70Th.,in,Summer,0.07,1 Bundesliga,1993,1993/1994
VfB Leipzig (- 2004),Karen Markosyan,24,Right Winger,FC Kotayk,free transfer,in,Summer,NA,1 Bundesliga,1993,1993/1994
VfB Leipzig (- 2004),Marcel Geißler,9,midfield,Unknown,free transfer,in,Summer,NA,1 Bundesliga,1993,1993/1994
VfB Leipzig (- 2004),John Doyle,27,Left-Back,Örgryte,?,in,Summer,NA,1 Bundesliga,1993,1993/1994
VfB Leipzig (- 2004),Ronny Kujat,18,Attacking Midfield,VfB Leipzig U19,-,in,Summer,0,1 Bundesliga,1993,1993/1994
VfB Leipzig (- 2004),René Morgenstern,18,defence,VfB Leipzig U19,-,in,Summer,0,1 Bundesliga,1993,1993/1994
VfB Leipzig (- 2004),Torsten Kracht,25,Centre-Back,VfB Stuttgart,€400Th.,out,Summer,0.4,1 Bundesliga,1993,1993/1994
