club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
FC Schalke 04,Antoine Hey,21,Right Midfield,F. Düsseldorf,free transfer,in,Summer,NA,1 Bundesliga,1992,1992/1993
FC Schalke 04,Thomas Linke,22,Centre-Back,Rot-Weiß Erfurt,free transfer,in,Summer,NA,1 Bundesliga,1992,1992/1993
FC Schalke 04,Mike Büskens,24,Left Midfield,F. Düsseldorf,free transfer,in,Summer,NA,1 Bundesliga,1992,1992/1993
FC Schalke 04,Gerald Hillringhaus,30,Goalkeeper,FC Bayern,free transfer,in,Summer,NA,1 Bundesliga,1992,1992/1993
FC Schalke 04,Martin Spanring,22,Centre-Back,F. Düsseldorf,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
FC Schalke 04,Uwe Scherr,25,Right Midfield,1.FC K'lautern,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
FC Schalke 04,Henning Bürger,22,Left Midfield,Saarbrücken,free transfer,out,Summer,NA,1 Bundesliga,1992,1992/1993
FC Schalke 04,Michael Kroninger,25,attack,1860 Munich,free transfer,out,Summer,NA,1 Bundesliga,1992,1992/1993
FC Schalke 04,Egon Flad,28,Left Midfield,TeBe Berlin,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
FC Schalke 04,Jürgen Welp,32,Goalkeeper,Beckumer SV,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
FC Schalke 04,Christof Osigus,19,Goalkeeper,Bor. Dortmund,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
FC Schalke 04,Stefan Thiele,18,attack,Bor. Dortmund,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
FC Schalke 04,Sascha Jusufi,29,midfield,Retired,-,out,Summer,0,1 Bundesliga,1992,1992/1993
FC Schalke 04,Dietmar Schacht,29,defence,Retired,-,out,Summer,0,1 Bundesliga,1992,1992/1993
SG Dynamo Dresden,Vladan Milovanovic,21,Centre-Forward,Napredak,free transfer,in,Summer,NA,1 Bundesliga,1992,1992/1993
SG Dynamo Dresden,Miroslav Stevic,22,Defensive Midfield,Grasshoppers,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
SG Dynamo Dresden,Thomas Köhler,25,Goalkeeper,Hansa Rostock,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
SG Dynamo Dresden,Thomas Rath,21,Attacking Midfield,Hertha BSC,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
SG Dynamo Dresden,René Beuchel,18,Defensive Midfield,SG Striesen,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
SG Dynamo Dresden,Wolfram Wagner,20,midfield,Unknown,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
SG Dynamo Dresden,Nils Schmäler,22,Sweeper,VfB Stuttgart,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
SG Dynamo Dresden,Alexander Zickler,18,Centre-Forward,D. Dresden U19,-,in,Summer,0,1 Bundesliga,1992,1992/1993
SG Dynamo Dresden,Jens Jeremies,18,Defensive Midfield,D. Dresden U19,-,in,Summer,0,1 Bundesliga,1992,1992/1993
SG Dynamo Dresden,Uwe Rösler,23,Centre-Forward,1.FC Nuremberg,€600Th.,out,Summer,0.6,1 Bundesliga,1992,1992/1993
SG Dynamo Dresden,Heiko Scholz,26,Right Midfield,Bay. Leverkusen,free transfer,out,Summer,NA,1 Bundesliga,1992,1992/1993
SG Dynamo Dresden,Thomas Ehrlich,18,midfield,FV Dresden 06,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
SG Dynamo Dresden,Oliver Pagé,21,Centre-Back,RW Essen,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
SG Dynamo Dresden,Sergio Allievi,28,Attacking Midfield,Unterhaching,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
SG Dynamo Dresden,Steffen Büttner,28,Left-Back,Union Berlin,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Marek Lesniak,28,Centre-Forward,Bay. Leverkusen,free transfer,in,Summer,NA,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Guido Silberbach,25,Centre-Forward,VfL Gevelsberg,free transfer,in,Summer,NA,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Karel Kula,28,Defensive Midfield,Stuttg. Kickers,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Thomas Audehm,25,defence,Unknown,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Carsten Wolters,22,Right-Back,Wattenscheid II,-,in,Summer,0,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Thorsten Daniel,21,defence,Wattenscheid II,-,in,Summer,0,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Markus Schupp,26,Attacking Midfield,FC Bayern,free transfer,out,Summer,NA,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,René Unglaube,26,Centre-Forward,TeBe Berlin,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Robert Trenner,19,attack,Unknown,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Thomas Siewert,30,Centre-Back,Preußen Münster,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Stephan Kuhn,27,Right-Back,Stuttg. Kickers,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Andreas Hill,25,midfield,Unknown,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Srdjan Jankovic,32,Centre-Forward,Retired,-,out,Summer,0,1 Bundesliga,1992,1992/1993
SG Wattenscheid 09,Bernhard Winkler,26,Centre-Forward,1.FC K'lautern,"End of loanJun 30, 1992",out,Summer,0,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Dirk Bremser,26,Right Midfield,MSV Duisburg,€375Th.,in,Summer,0.375,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Mario Posch,24,Right-Back,FC Tirol,€300Th.,in,Summer,0.3,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Markus Kranz,22,Left-Back,1.FC K'lautern,free transfer,in,Summer,NA,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Zeljko Dakic,25,Centre-Forward,Vojvodina,free transfer,in,Summer,NA,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Sergey Gorlukovich,30,Centre-Back,Bor. Dortmund,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Gerd Kühn,24,Right Midfield,Uerdingen II,-,in,Summer,0,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Marc Roch,23,attack,Uerdingen II,-,in,Summer,0,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Stephan Küsters,20,Attacking Midfield,Uerdingen II,-,in,Summer,0,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Torsten Chmielewski,24,Left-Back,Arm. Bielefeld,free transfer,out,Summer,NA,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Robert Holzer,25,Sweeper,SC Fortuna Köln,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
Bayer 05 Uerdingen,Daniel Timofte,24,Attacking Midfield,FC Dinamo,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
SV Werder Bremen,Andreas Herzog,23,Attacking Midfield,Rapid Vienna,€1.50m,in,Summer,1.5,1 Bundesliga,1992,1992/1993
SV Werder Bremen,Dietmar Beiersdorfer,28,Centre-Back,Hamburger SV,€1.00m,in,Summer,1,1 Bundesliga,1992,1992/1993
SV Werder Bremen,Hans-Jürgen Gundelach,28,Goalkeeper,FC 08 Homburg,€175Th.,in,Summer,0.175,1 Bundesliga,1992,1992/1993
SV Werder Bremen,Oliver Freund,22,Left Midfield,Hannover 96,"End of loanJun 30, 1992",in,Summer,0,1 Bundesliga,1992,1992/1993
SV Werder Bremen,Oliver Freund,22,Left Midfield,SC Freiburg,€650Th.,out,Summer,0.65,1 Bundesliga,1992,1992/1993
SV Werder Bremen,Alexander Malchow,22,Centre-Back,VfB Oldenburg,free transfer,out,Summer,NA,1 Bundesliga,1992,1992/1993
SV Werder Bremen,Marinus Bester,23,Centre-Forward,Hamburger SV,loan transfer,out,Summer,NA,1 Bundesliga,1992,1992/1993
SV Werder Bremen,Jürgen Rollmann,25,Goalkeeper,MSV Duisburg,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
SV Werder Bremen,Markus Witossek,20,defence,W. Bremen Res.,-,out,Summer,0,1 Bundesliga,1992,1992/1993
VfL Bochum,Dimitrios Moutas,24,Centre-Forward,Stuttg. Kickers,free transfer,in,Summer,NA,1 Bundesliga,1992,1992/1993
VfL Bochum,Sven Christians,25,defence,Wuppertaler SV,?,in,Summer,NA,1 Bundesliga,1992,1992/1993
VfL Bochum,Peter Zanter,26,Centre-Back,SV Straelen,free transfer,out,Summer,NA,1 Bundesliga,1992,1992/1993
VfL Bochum,Thorsten Schmugge,20,Right Midfield,Wuppertaler SV,?,out,Summer,NA,1 Bundesliga,1992,1992/1993
